Energy,DeltaPara,DeltaPerp,BetaPara,BetaPerp
2.996480000000000246e+02,1.863357799591218271e-03,1.678436790178873018e-03,2.141522279419898981e-03,2.171575525522785252e-03
2.996979999999999791e+02,1.865959104054574135e-03,1.681853411356478692e-03,2.138651402945661740e-03,2.168619439322306067e-03
2.997479999999999905e+02,1.868536322935728140e-03,1.685240200002236302e-03,2.135783811514496700e-03,2.165666745251174259e-03
2.997980000000000018e+02,1.871086694314036706e-03,1.688594347473442239e-03,2.132922787472065190e-03,2.162720840100021587e-03
2.998480000000000132e+02,1.873607054658555033e-03,1.691912628853809580e-03,2.130068330816575674e-03,2.159781723871954939e-03
2.998980000000000246e+02,1.876096065032793877e-03,1.695193706778128648e-03,2.127230288588613863e-03,2.156859586932655809e-03
2.999479999999999791e+02,1.878538136979231903e-03,1.698421496905223220e-03,2.124405378438924512e-03,2.153951032497693641e-03
2.999979999999999905e+02,1.880963378485806751e-03,1.701627203928180593e-03,2.121669094357336686e-03,2.151134186683265927e-03
3.000480000000000018e+02,1.883417262627317540e-03,1.704857932712332876e-03,2.118965636435210520e-03,2.148351304104531654e-03
3.000980000000000132e+02,1.885891095860816897e-03,1.708104732359336806e-03,2.116272028238524571e-03,2.145578607251889380e-03
3.001480000000000246e+02,1.888373390654336618e-03,1.711355759965310858e-03,2.113581705070564226e-03,2.142809302553380212e-03
3.001979999999999791e+02,1.890855142978209230e-03,1.714601742126809717e-03,2.110894666929550526e-03,2.140043390012091092e-03
3.002479999999999905e+02,1.893333898918978615e-03,1.717840183345776704e-03,2.108217478508614146e-03,2.137287663206156093e-03
3.002980000000000018e+02,1.895808550449258568e-03,1.721069980360693434e-03,2.105546857458515889e-03,2.134538725351132950e-03
3.003480000000000132e+02,1.898273080610663344e-03,1.724284949267639510e-03,2.102882803777472893e-03,2.131796576450099498e-03
3.003980000000000246e+02,1.900706802752315846e-03,1.727463724450695659e-03,2.100222035116239457e-03,2.129057819718605665e-03
3.004479999999999791e+02,1.903084282474934268e-03,1.730580026469114886e-03,2.097607221990044433e-03,2.126366613397566007e-03
3.004979999999999905e+02,1.905494358870582104e-03,1.733725833017404384e-03,2.095153246558270534e-03,2.123841845053471220e-03
3.005480000000000018e+02,1.907991051373331528e-03,1.736957087605679783e-03,2.092699273793516453e-03,2.121317072100602566e-03
3.005980000000000132e+02,1.910531823467140431e-03,1.740229810824178019e-03,2.090258433083853722e-03,2.118805881692131712e-03
3.006480000000000246e+02,1.913109480078767832e-03,1.743536596383712554e-03,2.087820877385124403e-03,2.116298083468543673e-03
3.006979999999999791e+02,1.915725479042272280e-03,1.746878992084288521e-03,2.085399736085402633e-03,2.113807264583006645e-03
3.007479999999999905e+02,1.918380967779260071e-03,1.750258223996162960e-03,2.082975315098151495e-03,2.111313044313419766e-03
3.007980000000000018e+02,1.921069418652577524e-03,1.753667575050390105e-03,2.080554179116523347e-03,2.108822216237890654e-03
3.008480000000000132e+02,1.923792816703401645e-03,1.757109137176516428e-03,2.078136328138750939e-03,2.106334780359477195e-03
3.008980000000000246e+02,1.926558211561432742e-03,1.760590242997432751e-03,2.075725044510532032e-03,2.103854133468749561e-03
3.009479999999999791e+02,1.929380812012033639e-03,1.764126668297998730e-03,2.073310481187715191e-03,2.101370085206183663e-03
3.009979999999999905e+02,1.932228357501753271e-03,1.767685064032750849e-03,2.070840120609151579e-03,2.098828286974404374e-03
3.010480000000000018e+02,1.935087777527703078e-03,1.771251939826800964e-03,2.068389456764698018e-03,2.096306864889554977e-03
3.010980000000000132e+02,1.937983312827115450e-03,1.774852416964819600e-03,2.065935513220368194e-03,2.093782041441996731e-03
3.011480000000000246e+02,1.940909763406386060e-03,1.778481149110500582e-03,2.063481572321861166e-03,2.091257213422288968e-03
3.011979999999999791e+02,1.943882230664418847e-03,1.782153798698728978e-03,2.061047328152190630e-03,2.088752761558629670e-03
3.012479999999999905e+02,1.946915919355815669e-03,1.785886134705884018e-03,2.058613086624831376e-03,2.086248305128893255e-03
3.012980000000000018e+02,1.950019832046728059e-03,1.789687507259188739e-03,2.056185412432954412e-03,2.083750637711162621e-03
3.013480000000000132e+02,1.953216791925970787e-03,1.793581568555370140e-03,2.053761023227346563e-03,2.081256362520938694e-03
3.013980000000000246e+02,1.956569956434345368e-03,1.797633710910063977e-03,2.051346483701174932e-03,2.078772273136299600e-03
3.014479999999999791e+02,1.960184996533810564e-03,1.801953322006192779e-03,2.048836758733921237e-03,2.076189672359432005e-03
3.014979999999999905e+02,1.963835625442153076e-03,1.806306257585033742e-03,2.045831401933491389e-03,2.073094152115162198e-03
3.015480000000000018e+02,1.967267968149255617e-03,1.810429822894888416e-03,2.042691471518937735e-03,2.069859359034385404e-03
3.015980000000000132e+02,1.970571472987338486e-03,1.814416616227294138e-03,2.039561390776833700e-03,2.066634751771271022e-03
3.016480000000000246e+02,1.973809062837215880e-03,1.818331785225131949e-03,2.036421465620670990e-03,2.063399949603677425e-03
3.016979999999999791e+02,1.977013148967174654e-03,1.822208901755741550e-03,2.033311084218239907e-03,2.060195713984927079e-03
3.017479999999999905e+02,1.980214920946720900e-03,1.826080273029185739e-03,2.030200705440649272e-03,2.056991473830291177e-03
3.017980000000000018e+02,1.983423436105052895e-03,1.829955302007082833e-03,2.027096893981083104e-03,2.053794022717833536e-03
3.018480000000000132e+02,1.986664217888817630e-03,1.833860431516293925e-03,2.024002932185261713e-03,2.050606757438077059e-03
3.018980000000000246e+02,1.989985934860778304e-03,1.837846056109907703e-03,2.020912255356526865e-03,2.047422884418975686e-03
3.019479999999999791e+02,1.993458663926325845e-03,1.841984724751764098e-03,2.017752651848987375e-03,2.044167674337947407e-03
3.019979999999999905e+02,1.996907962745122361e-03,1.846095941581255093e-03,2.014241839779192748e-03,2.040549003470737161e-03
3.020480000000000018e+02,2.000181278544610301e-03,1.850021863161598924e-03,2.010694924501739856e-03,2.036892963422850828e-03
3.020980000000000132e+02,2.003366712477077684e-03,1.853853690125596134e-03,2.007157858879366798e-03,2.033247109222647165e-03
3.021480000000000246e+02,2.006507561225361579e-03,1.857636256193455956e-03,2.003633925257808195e-03,2.029614837660640402e-03
3.021979999999999791e+02,2.009627186327793847e-03,1.861393764575514044e-03,2.000119841287869085e-03,2.025992751952289828e-03
3.022479999999999905e+02,2.012735462360724665e-03,1.865136460980415392e-03,1.996609042272903811e-03,2.022374058525527266e-03
3.022980000000000018e+02,2.015851437151672428e-03,1.868884083886155744e-03,1.993117939948494885e-03,2.018775741320963813e-03
3.023480000000000132e+02,2.018998783139142657e-03,1.872661157317098441e-03,1.989630122575605526e-03,2.015180816403947580e-03
3.023980000000000246e+02,2.022215605818099195e-03,1.876507141266757755e-03,1.986152154847445773e-03,2.011596077352508123e-03
3.024479999999999791e+02,2.025576175243771170e-03,1.880498920879899874e-03,1.982624954507976236e-03,2.007960381994144256e-03
3.024979999999999905e+02,2.028941075041201369e-03,1.884492244336303992e-03,1.978785933758536904e-03,2.004001987329733208e-03
3.025480000000000018e+02,2.032155347407713173e-03,1.888326776242732702e-03,1.974874703962120094e-03,1.999968858851656865e-03
3.025980000000000132e+02,2.035279181304573432e-03,1.892064828846690659e-03,1.970970041456091438e-03,1.995942519463507481e-03
3.026480000000000246e+02,2.038364206743448724e-03,1.895759856755855829e-03,1.967078510933658805e-03,1.991929762743304202e-03
3.026979999999999791e+02,2.041434479634131847e-03,1.899436778818989991e-03,1.963193547698188247e-03,1.987923795118951530e-03
3.027479999999999905e+02,2.044514310297363205e-03,1.903120776895404027e-03,1.959324998790353510e-03,1.983934806955992610e-03
3.027980000000000018e+02,2.047624529756419346e-03,1.906833431970707824e-03,1.955456452471126920e-03,1.979945814319747366e-03
3.028480000000000132e+02,2.050803066779146797e-03,1.910614018631484742e-03,1.951610885171042907e-03,1.975980594725856247e-03
3.028980000000000246e+02,2.054149271877640966e-03,1.914565374434424672e-03,1.947771885151076401e-03,1.972022164239639608e-03
3.029479999999999791e+02,2.057817470792203812e-03,1.918847228636950519e-03,1.943798311468667101e-03,1.967924461000418630e-03
3.029979999999999905e+02,2.061446262825083944e-03,1.923085602840330982e-03,1.939066518104367275e-03,1.963042095381163383e-03
3.030480000000000018e+02,2.064678186764064196e-03,1.926910595233067690e-03,1.934206715769137917e-03,1.958027250589846821e-03
3.030980000000000132e+02,2.067671590081063531e-03,1.930486096274553788e-03,1.929356763054671658e-03,1.953022591705511849e-03
3.031480000000000246e+02,2.070523050520325665e-03,1.933912072830496062e-03,1.924529789349115278e-03,1.948041705881200895e-03
3.031979999999999791e+02,2.073270293144364139e-03,1.937227586928045144e-03,1.919709382913462135e-03,1.943067609182225859e-03
3.032479999999999905e+02,2.075937072477595461e-03,1.940457242731334847e-03,1.914908673135858356e-03,1.938113888761615073e-03
3.032980000000000018e+02,2.078541263317441358e-03,1.943619559448831174e-03,1.910111248277304025e-03,1.933163560684684123e-03
3.033480000000000132e+02,2.081102452333563006e-03,1.946734827612463031e-03,1.905333520073402903e-03,1.928233608891977103e-03
3.033980000000000246e+02,2.083654571261755670e-03,1.949838182741473174e-03,1.900559076785158976e-03,1.923307049448803310e-03
3.034479999999999791e+02,2.086261145641113597e-03,1.952995385729227760e-03,1.895768224326110354e-03,1.918363501632929175e-03
3.034979999999999905e+02,2.088819019236843027e-03,1.956099704065617645e-03,1.890727916024775379e-03,1.913161793532908248e-03
3.035480000000000018e+02,2.091195279582516980e-03,1.959013611328331173e-03,1.885635092727168480e-03,1.907905732403239072e-03
3.035980000000000132e+02,2.093442732611965496e-03,1.961791774408546459e-03,1.880561966075769290e-03,1.902670047572412341e-03
3.036480000000000246e+02,2.095602358188793524e-03,1.964476621598629496e-03,1.875501971373963158e-03,1.897447945468299377e-03
3.036979999999999791e+02,2.097695607499694762e-03,1.967090371429240560e-03,1.870461673314981373e-03,1.892246219668850156e-03
3.037479999999999905e+02,2.099730444373091014e-03,1.969641284627403083e-03,1.865421377812380476e-03,1.887044489451834145e-03
3.037980000000000018e+02,2.101715623240916000e-03,1.972138439881269880e-03,1.860400778949240080e-03,1.881863135545301657e-03
3.038480000000000132e+02,2.103672452695310065e-03,1.974603907545209678e-03,1.855390029681501778e-03,1.876691967589591125e-03
3.038980000000000246e+02,2.105637466494648512e-03,1.977075513771034410e-03,1.850392412354937271e-03,1.871534382375131126e-03
3.039479999999999791e+02,2.107667093316162657e-03,1.979611673075782220e-03,1.845342280018634831e-03,1.866322444154286820e-03
3.039979999999999905e+02,2.109614370687227548e-03,1.982060317338057640e-03,1.840013150696060600e-03,1.860821774590662578e-03
3.040480000000000018e+02,2.111354578162872361e-03,1.984292395747014933e-03,1.834664329835008221e-03,1.855300719901718364e-03
3.040980000000000132e+02,2.112959588396029573e-03,1.986382304683094371e-03,1.829331923255896443e-03,1.849796644753136637e-03
3.041480000000000246e+02,2.114457606982406753e-03,1.988359250817519405e-03,1.824012648609582132e-03,1.844306152360282794e-03
3.041979999999999791e+02,2.115860738435756342e-03,1.990235778186056747e-03,1.818713070589313922e-03,1.838836036301097271e-03
3.042479999999999905e+02,2.117183174481204570e-03,1.992026590626968380e-03,1.813433189193433851e-03,1.833386296578464695e-03
3.042980000000000018e+02,2.118423485355974516e-03,1.993730225662366812e-03,1.808156592682947641e-03,1.827939949257642322e-03
3.043480000000000132e+02,2.119575133739352770e-03,1.995339935004805838e-03,1.802896410446050640e-03,1.822510581491617069e-03
3.043980000000000246e+02,2.120639921437175810e-03,1.996857600066545817e-03,1.797655924828525610e-03,1.817101590070788458e-03
3.044479999999999791e+02,2.121594722286812042e-03,1.998259304996283930e-03,1.792431853481256301e-03,1.811709578210515597e-03
3.044979999999999905e+02,2.122474353423975044e-03,1.999581097282323097e-03,1.787319384478966780e-03,1.806433052751923790e-03
3.045480000000000018e+02,2.123337454241915230e-03,2.000883677073181550e-03,1.782256153218217268e-03,1.801207474734898076e-03
3.045980000000000132e+02,2.124175038749405876e-03,2.002157761189535083e-03,1.777209336222730944e-03,1.795998876287035594e-03
3.046480000000000246e+02,2.124972856760719807e-03,2.003388618554667166e-03,1.772175651143389607e-03,1.790803860623683529e-03
3.046979999999999791e+02,2.125728550178849867e-03,2.004573824641699489e-03,1.767158380325993365e-03,1.785625824535236415e-03
3.047479999999999905e+02,2.126437931027974886e-03,2.005709061084481274e-03,1.762147676726502025e-03,1.780454577661975219e-03
3.047980000000000018e+02,2.127091214023730820e-03,2.006784216900113927e-03,1.757146822690721331e-03,1.775293516794283419e-03
3.048480000000000132e+02,2.127683251812226024e-03,2.007793980586233210e-03,1.752162382911923557e-03,1.770149435510076944e-03
3.048980000000000246e+02,2.128205905078457260e-03,2.008729944208422716e-03,1.747197639735914880e-03,1.765025730599736019e-03
3.049479999999999791e+02,2.128635953615999783e-03,2.009568092989147403e-03,1.742269004898352406e-03,1.759939386003744454e-03
3.049979999999999905e+02,2.129039012695301512e-03,2.010376344752927077e-03,1.737484795863826308e-03,1.755002495713320950e-03
3.050480000000000018e+02,2.129471915971988764e-03,2.011213529392014143e-03,1.732720283427141442e-03,1.750085981805314314e-03
3.050980000000000132e+02,2.129897154856352087e-03,2.012040845132442857e-03,1.727962338196800413e-03,1.745176257132468938e-03
3.051480000000000246e+02,2.130309378658086158e-03,2.012852769155429322e-03,1.723224089561008112e-03,1.740286908847730324e-03
3.051979999999999791e+02,2.130702911095868832e-03,2.013643441552153638e-03,1.718485843433347534e-03,1.735397556228789225e-03
3.052479999999999905e+02,2.131077287896133900e-03,2.014412396000914065e-03,1.713770576244407103e-03,1.730531976791166394e-03
3.052980000000000018e+02,2.131441744546520335e-03,2.015169203991080352e-03,1.709061876255232220e-03,1.725673186600064661e-03
3.053480000000000132e+02,2.131794761559512724e-03,2.015912306914429113e-03,1.704359743464190944e-03,1.720821185658323550e-03
3.053980000000000246e+02,2.132152839110413103e-03,2.016658793963586448e-03,1.699670742564564222e-03,1.715982767543824516e-03
3.054479999999999791e+02,2.132569935881689811e-03,2.017464518698145696e-03,1.694975179469939168e-03,1.711137551534243351e-03
3.054979999999999905e+02,2.132951234899084676e-03,2.018231371786440281e-03,1.690076113330977190e-03,1.706081730380837758e-03
3.055480000000000018e+02,2.133190677874074667e-03,2.018849610514750377e-03,1.685154073256442484e-03,1.701002127400367018e-03
3.055980000000000132e+02,2.133331075737945892e-03,2.019363551631189226e-03,1.680241882719313729e-03,1.695932710470920632e-03
3.056480000000000246e+02,2.133390440147312894e-03,2.019791847850939143e-03,1.675339541717956382e-03,1.690873479595324464e-03
3.056979999999999791e+02,2.133378221988434156e-03,2.020144292517233285e-03,1.670453614945675456e-03,1.685831228351441103e-03
3.057479999999999905e+02,2.133292140997567529e-03,2.020418538692116042e-03,1.665570973010984616e-03,1.680792369591985018e-03
3.057980000000000018e+02,2.133133370229872965e-03,2.020615813028276558e-03,1.660711309997024406e-03,1.675777284044932579e-03
3.058480000000000132e+02,2.132897328742703116e-03,2.020731387451684020e-03,1.655851649469940352e-03,1.670762194200410208e-03
3.058980000000000246e+02,2.132551732060661981e-03,2.020731864337155671e-03,1.651001838470487733e-03,1.665757290423796689e-03
3.059479999999999791e+02,2.132062121904974503e-03,2.020581596349292457e-03,1.646207829861513934e-03,1.660810127743279690e-03
3.059979999999999905e+02,2.131527561372516429e-03,2.020383112677448696e-03,1.641623893972091056e-03,1.656080355175385292e-03
3.060480000000000018e+02,2.131040202803130904e-03,2.020231790689424028e-03,1.637085913427518882e-03,1.651398133346611849e-03
3.060980000000000132e+02,2.130556025763875871e-03,2.020082087163967317e-03,1.632554500056624400e-03,1.646722700809441498e-03
3.061480000000000246e+02,2.130049390538479338e-03,2.019907480328511813e-03,1.628032936205253255e-03,1.642057454354204369e-03
3.061979999999999791e+02,2.129510382973836494e-03,2.019697722140871392e-03,1.623521221871791287e-03,1.637402393983690115e-03
3.062479999999999905e+02,2.128934969336363208e-03,2.019448649890739390e-03,1.619022639402080887e-03,1.632760916488221930e-03
3.062980000000000018e+02,2.128315062190011368e-03,2.019151905721904873e-03,1.614527341752122844e-03,1.628122831508010309e-03
3.063480000000000132e+02,2.127634044373130813e-03,2.018790304553834750e-03,1.610038611267762586e-03,1.623491535833371507e-03
3.063980000000000246e+02,2.126880887775979296e-03,2.018352445114888691e-03,1.605569577337234060e-03,1.618880616617192261e-03
3.064479999999999791e+02,2.126011118123815550e-03,2.017792313752616359e-03,1.601116957611471324e-03,1.614286677074739090e-03
3.064979999999999905e+02,2.125092361441980812e-03,2.017179905422401137e-03,1.596851434156872172e-03,1.609886350160152219e-03
3.065480000000000018e+02,2.124214831122829116e-03,2.016608589859541448e-03,1.592628583683504970e-03,1.605530177225063596e-03
3.065980000000000132e+02,2.123336447436163180e-03,2.016034831132873777e-03,1.588405735672768562e-03,1.601174000034401215e-03
3.066480000000000246e+02,2.122425619865987798e-03,2.015425948137129081e-03,1.584189454817969481e-03,1.596824612165994271e-03
3.066979999999999791e+02,2.121473294611686197e-03,2.014772582130674138e-03,1.579989588159903553e-03,1.592492203985203768e-03
3.067479999999999905e+02,2.120475221800549419e-03,2.014070345692068904e-03,1.575802853349489874e-03,1.588173378707262613e-03
3.067980000000000018e+02,2.119414335819824226e-03,2.013301588738531777e-03,1.571619403342749402e-03,1.583857945972369594e-03
3.068480000000000132e+02,2.118259686301238003e-03,2.012434292238272655e-03,1.567442520485538187e-03,1.579549302570811258e-03
3.068980000000000246e+02,2.116948737657343635e-03,2.011403750620611823e-03,1.563282051818652707e-03,1.575257638867934079e-03
3.069479999999999791e+02,2.115398187211532839e-03,2.010123767077440574e-03,1.559252879501644810e-03,1.571101842429917369e-03
3.069979999999999905e+02,2.113852567416738860e-03,2.008847409912111436e-03,1.555725908796107802e-03,1.567465750249975301e-03
3.070480000000000018e+02,2.112539497044737050e-03,2.007810243951961560e-03,1.552300693310103502e-03,1.563934954252674172e-03
3.070980000000000132e+02,2.111350787297653405e-03,2.006900318333821806e-03,1.548872197923262814e-03,1.560400757239930681e-03
3.071480000000000246e+02,2.110225070356480485e-03,2.006054135507392804e-03,1.545456834371300089e-03,1.556880143152124555e-03
3.071979999999999791e+02,2.109151335115111523e-03,2.005260310250992460e-03,1.542054602652625454e-03,1.553373111992011404e-03
3.072479999999999905e+02,2.108120211426178867e-03,2.004509155426940220e-03,1.538655655723261814e-03,1.549869473399754670e-03
3.072980000000000018e+02,2.107122062068351662e-03,2.003790707422346915e-03,1.535259993581618429e-03,1.546369227378108007e-03
3.073480000000000132e+02,2.106155969829806487e-03,2.003104026579373594e-03,1.531870898573571300e-03,1.542875770717335197e-03
3.073980000000000246e+02,2.105237533931529886e-03,2.002465265433633554e-03,1.528491653044996863e-03,1.539392500207708040e-03
3.074479999999999791e+02,2.104421026859024969e-03,2.001930598058615507e-03,1.525102562909536660e-03,1.535899035126807788e-03
3.074979999999999905e+02,2.103606424273325726e-03,2.001396522014460208e-03,1.521493557928054949e-03,1.532177981075693359e-03
3.075480000000000018e+02,2.102673475273664390e-03,2.000738603010509317e-03,1.517845167209363197e-03,1.528416161371040768e-03
3.075980000000000132e+02,2.101661565253156675e-03,1.999997608741937820e-03,1.514203343616347605e-03,1.524661131040951382e-03
3.076480000000000246e+02,2.100586279208734898e-03,1.999189676615035008e-03,1.510561522452504545e-03,1.520906096513102669e-03
3.076979999999999791e+02,2.099452996167558080e-03,1.998320382154831262e-03,1.506936115453564196e-03,1.517168041727854407e-03
3.077479999999999905e+02,2.098264663001089651e-03,1.997392783852389424e-03,1.503313993228104625e-03,1.513433379537826307e-03
3.077980000000000018e+02,2.097003624277391128e-03,1.996388619512532402e-03,1.499691873427079838e-03,1.509698713158215931e-03
3.078480000000000132e+02,2.095655194104051062e-03,1.995292699941101679e-03,1.496086167786232594e-03,1.505981026529376121e-03
3.078980000000000246e+02,2.094172522502922053e-03,1.994056550366976079e-03,1.492483746914138572e-03,1.502266732503924418e-03
3.079479999999999791e+02,2.092468090926323434e-03,1.992589609454577422e-03,1.488976516538155275e-03,1.498650941135305130e-03
3.079979999999999905e+02,2.090734916564382893e-03,1.991091632494276960e-03,1.485899276097812525e-03,1.495480124753911615e-03
3.080480000000000018e+02,2.089192623889980175e-03,1.989789909659896074e-03,1.482953331972523001e-03,1.492445175697570655e-03
3.080980000000000132e+02,2.087772083868453740e-03,1.988612910063268513e-03,1.480007390262241341e-03,1.489410222467944279e-03
3.081480000000000246e+02,2.086408657539735433e-03,1.987493749367868438e-03,1.477068015660325034e-03,1.486382058642793163e-03
3.081979999999999791e+02,2.085087054843603842e-03,1.986416612629150497e-03,1.474138490512670683e-03,1.483364081012353329e-03
3.082479999999999905e+02,2.083792920696995749e-03,1.985366652409222259e-03,1.471208967775328516e-03,1.480346099216743984e-03
3.082980000000000018e+02,2.082526816398016373e-03,1.984344457646738079e-03,1.468299141531503047e-03,1.477348493983828524e-03
3.083480000000000132e+02,2.081285198087636564e-03,1.983346368921564719e-03,1.465379470652478089e-03,1.474340694228570446e-03
3.083980000000000246e+02,2.080065861688474779e-03,1.982370113245457942e-03,1.462472931568924899e-03,1.471346477466348689e-03
3.084479999999999791e+02,2.078895394849675400e-03,1.981443213117655734e-03,1.459559830194513642e-03,1.468345462974701135e-03
3.084979999999999905e+02,2.077720355901888603e-03,1.980510371409391519e-03,1.456548260798752820e-03,1.465242540705589741e-03
3.085480000000000018e+02,2.076487288103223260e-03,1.979516275324614844e-03,1.453530129109020753e-03,1.462132820712440167e-03
3.085980000000000132e+02,2.075221144585160174e-03,1.978486755659241564e-03,1.450525129208525641e-03,1.459036683723093477e-03
3.086480000000000246e+02,2.073927078133996817e-03,1.977427152457782861e-03,1.447520131705870919e-03,1.455940542590135334e-03
3.086979999999999791e+02,2.072605582561287772e-03,1.976337984286345890e-03,1.444528265989350382e-03,1.452857984466352512e-03
3.087479999999999905e+02,2.071253424772456254e-03,1.975215912804837142e-03,1.441533120320098553e-03,1.449772025416796485e-03
3.087980000000000018e+02,2.069858485655605949e-03,1.974048403777007004e-03,1.438544541738953977e-03,1.446692855806726340e-03
3.088480000000000132e+02,2.068411876057171719e-03,1.972826265477577862e-03,1.435562530244366896e-03,1.443620475638822658e-03
3.088980000000000246e+02,2.066875050971146276e-03,1.971509616307811404e-03,1.432583803487324061e-03,1.440551488128227926e-03
3.089479999999999791e+02,2.065210344377203019e-03,1.970059484238627194e-03,1.429690420152824812e-03,1.437570812965778891e-03
3.089979999999999905e+02,2.063552404882412501e-03,1.968615219613358263e-03,1.427053062307338284e-03,1.434855083105502152e-03
3.090480000000000018e+02,2.062006893835664680e-03,1.967286174806358572e-03,1.424461659711763212e-03,1.432186904148395048e-03
3.090980000000000132e+02,2.060518040506606214e-03,1.966014641675388475e-03,1.421876824195015057e-03,1.429525514646808959e-03
3.091480000000000246e+02,2.059060732872693231e-03,1.964774639653480218e-03,1.419298555755550131e-03,1.426870914603409072e-03
3.091979999999999791e+02,2.057615986683060394e-03,1.963546529533643538e-03,1.416713725001982494e-03,1.424209516870750475e-03
3.092479999999999905e+02,2.056174458598022860e-03,1.962320649097223056e-03,1.414142026017544199e-03,1.421561702176654717e-03
3.092980000000000018e+02,2.054736036024272256e-03,1.961096888647691303e-03,1.411573611758310627e-03,1.418917280161200237e-03
3.093480000000000132e+02,2.053290693576874468e-03,1.959864880030221836e-03,1.409008482222741344e-03,1.416276250827040728e-03
3.093980000000000246e+02,2.051829837724079147e-03,1.958615736808867313e-03,1.406449919756766346e-03,1.413642010964361040e-03
3.094479999999999791e+02,2.050321625108033393e-03,1.957316512054334007e-03,1.403894642011388862e-03,1.411011163788283493e-03
3.094979999999999905e+02,2.048806361696323304e-03,1.956008923617745619e-03,1.401450966451310955e-03,1.408495803289823824e-03
3.095480000000000018e+02,2.047338215335137417e-03,1.954749034473460961e-03,1.399026987346076254e-03,1.406000819420896069e-03
3.095980000000000132e+02,2.045887948048869150e-03,1.953506593752525698e-03,1.396599728261915720e-03,1.403502434671459898e-03
3.096480000000000246e+02,2.044443373419978054e-03,1.952268996598943620e-03,1.394182318587149170e-03,1.401014236194269994e-03
3.096979999999999791e+02,2.043000855723312199e-03,1.951032486919496156e-03,1.391764911277861526e-03,1.398526033629384413e-03
3.097479999999999905e+02,2.041556190544079139e-03,1.949792720052850349e-03,1.389354071027452996e-03,1.396044620554493139e-03
3.097980000000000018e+02,2.040099124576053979e-03,1.948539091497646265e-03,1.386936668444545013e-03,1.393556409822133265e-03
3.098480000000000132e+02,2.038626055165945576e-03,1.947267879234694955e-03,1.384535679959851117e-03,1.391085178947619114e-03
3.098980000000000246e+02,2.037129071123682401e-03,1.945970902438802063e-03,1.382131411487070097e-03,1.388610547208424814e-03
3.099479999999999791e+02,2.035587542873755224e-03,1.944626818419302895e-03,1.379753404151842257e-03,1.386163085694922881e-03
3.099979999999999905e+02,2.034046310166886390e-03,1.943282036370337683e-03,1.377460740206952862e-03,1.383803936585210718e-03
3.100480000000000018e+02,2.032536648196418133e-03,1.941968927947269668e-03,1.375174643311806010e-03,1.381451576981283401e-03
3.100980000000000132e+02,2.031026038847338986e-03,1.940653847279749482e-03,1.372881984075030289e-03,1.379092419735661757e-03
3.101480000000000246e+02,2.029508547446883578e-03,1.939330658729860333e-03,1.370605738927343576e-03,1.376750242363652954e-03
3.101979999999999791e+02,2.027984564438494678e-03,1.937999772255030902e-03,1.368326213782456585e-03,1.374404664142720280e-03
3.102479999999999905e+02,2.026436805188343900e-03,1.936643306443467868e-03,1.366043408638856422e-03,1.372055685075478830e-03
3.102980000000000018e+02,2.024858377590918208e-03,1.935254134704887403e-03,1.363770452884875911e-03,1.369716892314649893e-03
3.103480000000000132e+02,2.023242697737371969e-03,1.933825449342698160e-03,1.361500781824078648e-03,1.367381492287797311e-03
3.103980000000000246e+02,2.021554316737013846e-03,1.932320571250340608e-03,1.359227830760030824e-03,1.365042691422477120e-03
3.104479999999999791e+02,2.019714166477806511e-03,1.930657681254904605e-03,1.356994270208223457e-03,1.362744647959141788e-03
3.104979999999999905e+02,2.017870418946883428e-03,1.928990123038664762e-03,1.355085664396326597e-03,1.360782882415177003e-03
3.105480000000000018e+02,2.016168519760186319e-03,1.927468418810537138e-03,1.353216449093652858e-03,1.358861874278408186e-03
3.105980000000000132e+02,2.014537719360614317e-03,1.926019357850628638e-03,1.351357083171544167e-03,1.356951052463705159e-03
3.106480000000000246e+02,2.012942736661027521e-03,1.924606434487316931e-03,1.349491154891182968e-03,1.355033433036034827e-03
3.106979999999999791e+02,2.011369027658450014e-03,1.923214603094152439e-03,1.347638358335837960e-03,1.353129396723155202e-03
3.107479999999999905e+02,2.009812049975104060e-03,1.921839168339499297e-03,1.345785564114157463e-03,1.351225356377558275e-03
3.107980000000000018e+02,2.008264245333755537e-03,1.920472313797868874e-03,1.343939336919564237e-03,1.349328105576891529e-03
3.108480000000000132e+02,2.006709294356532388e-03,1.919097156445257390e-03,1.342083265013248750e-03,1.347420660386117099e-03
3.108980000000000246e+02,2.005124591178158999e-03,1.917690307549285624e-03,1.340240324825944709e-03,1.345526798320508324e-03
3.109479999999999791e+02,2.003486269985578667e-03,1.916227074459716769e-03,1.338430210440925147e-03,1.343666900107810857e-03
3.109979999999999905e+02,2.001859058454154641e-03,1.914774446814950003e-03,1.336771086365315560e-03,1.341963250101554537e-03
3.110480000000000018e+02,2.000314464417734736e-03,1.913406430763775869e-03,1.335151352783923084e-03,1.340300357528433073e-03
3.110980000000000132e+02,1.998825134269311462e-03,1.912094724141446276e-03,1.333534903873170689e-03,1.338640857728241179e-03
3.111480000000000246e+02,1.997371116800171920e-03,1.910818685227975815e-03,1.331921739631566730e-03,1.336984750703559040e-03
3.111979999999999791e+02,1.995945631532601659e-03,1.909571302197414977e-03,1.330311860057619344e-03,1.335332036456964673e-03
