Energy,DeltaPara,DeltaPerp,BetaPara,BetaPerp
1.765000000000000000e+02,1.215688358267561983e-02,1.215688358267561983e-02,7.305128098924420881e-03,7.305128098924420881e-03
1.767270000000000039e+02,1.212042526713199599e-02,1.212042526713199599e-02,7.267063048943248581e-03,7.267063048943248581e-03
1.770000000000000000e+02,1.207659577249898045e-02,1.207659577249898045e-02,7.221602661516359628e-03,7.221602661516359628e-03
1.780000000000000000e+02,1.195403256572352690e-02,1.195403256572352690e-02,7.098769916774835299e-03,7.098769916774835299e-03
1.785000000000000000e+02,1.188967264483058520e-02,1.188967264483058520e-02,7.002723500234505488e-03,7.002723500234505488e-03
1.790000000000000000e+02,1.181457190181921940e-02,1.181457190181921940e-02,6.945899704476831207e-03,6.945899704476831207e-03
1.795000000000000000e+02,1.173059131020593240e-02,1.173059131020593240e-02,6.870862046575360906e-03,6.870862046575360906e-03
1.795860000000000127e+02,1.171033898972452178e-02,1.171033898972452178e-02,6.869517006965139734e-03,6.869517006965139734e-03
1.799900000000000091e+02,1.166279891347807469e-02,1.166279891347807469e-02,6.862568193994427607e-03,6.862568193994427607e-03
1.824910000000000139e+02,1.142985478390514884e-02,1.142985478390514884e-02,6.612972722704901947e-03,6.612972722704901947e-03
1.829010000000000105e+02,1.139225397642868939e-02,1.139225397642868939e-02,6.571662408807650742e-03,6.571662408807650742e-03
1.854420000000000073e+02,1.116106934335261112e-02,1.116106934335261112e-02,6.323146113492482748e-03,6.323146113492482748e-03
1.858590000000000089e+02,1.112385353988302322e-02,1.112385353988302322e-02,6.283680813146517823e-03,6.283680813146517823e-03
1.884420000000000073e+02,1.089888542537821060e-02,1.089888542537821060e-02,6.045371446243435337e-03,6.045371446243435337e-03
1.888660000000000139e+02,1.086287255999637477e-02,1.086287255999637477e-02,6.007507770942911544e-03,6.007507770942911544e-03
1.914890000000000043e+02,1.064181314657492057e-02,1.064181314657492057e-02,5.775933730156792255e-03,5.775933730156792255e-03
1.919199999999999875e+02,1.060560620439609386e-02,1.060560620439609386e-02,5.739104013880922533e-03,5.739104013880922533e-03
1.945869999999999891e+02,1.038515721464411574e-02,1.038515721464411574e-02,5.518096402107971164e-03,5.518096402107971164e-03
1.950250000000000057e+02,1.034923888321383906e-02,1.034923888321383906e-02,5.482959871751804347e-03,5.482959871751804347e-03
1.977340000000000089e+02,1.013069911963808065e-02,1.013069911963808065e-02,5.272183908820621788e-03,5.272183908820621788e-03
1.981790000000000020e+02,1.009508173743391829e-02,1.009508173743391829e-02,5.238663141847486188e-03,5.238663141847486188e-03
2.009319999999999879e+02,9.877772904491290834e-03,9.877772904491290834e-03,5.037547338644233173e-03,5.037547338644233173e-03
2.013839999999999861e+02,9.841953784412072262e-03,9.841953784412072262e-03,5.005575997280719766e-03,5.005575997280719766e-03
2.041819999999999879e+02,9.626783036063173149e-03,9.626783036063173149e-03,4.818047576537678491e-03,4.818047576537678491e-03
2.046409999999999911e+02,9.591919821344380495e-03,9.591919821344380495e-03,4.788259686422103624e-03,4.788259686422103624e-03
2.074850000000000136e+02,9.382553357649064951e-03,9.382553357649064951e-03,4.611662008250114013e-03,4.611662008250114013e-03
2.079509999999999934e+02,9.348977228474589576e-03,9.348977228474589576e-03,4.583638539148010213e-03,4.583638539148010213e-03
2.108400000000000034e+02,9.146002846619141410e-03,9.146002846619141410e-03,4.414934346516849635e-03,4.414934346516849635e-03
2.113149999999999977e+02,9.113253147592939585e-03,9.113253147592939585e-03,4.388071141252830078e-03,4.388071141252830078e-03
2.142510000000000048e+02,8.915953542169240825e-03,8.915953542169240825e-03,4.226830499357603875e-03,4.226830499357603875e-03
2.147330000000000041e+02,8.884215489536131244e-03,8.884215489536131244e-03,4.201188994690715009e-03,4.201188994690715009e-03
2.177160000000000082e+02,8.693492487085245982e-03,8.693492487085245982e-03,4.047087188696081757e-03,4.047087188696081757e-03
2.182059999999999889e+02,8.663149589782551119e-03,8.663149589782551119e-03,4.022565457948439234e-03,4.022565457948439234e-03
2.212369999999999948e+02,8.480707003903917643e-03,8.480707003903917643e-03,3.872753809276943682e-03,3.872753809276943682e-03
2.217350000000000136e+02,8.452541052092244628e-03,8.452541052092244628e-03,3.848907562668544939e-03,3.848907562668544939e-03
2.248160000000000025e+02,8.273552123758992627e-03,8.273552123758992627e-03,3.692722182644133603e-03,3.692722182644133603e-03
2.253220000000000027e+02,8.243717047464191663e-03,8.243717047464191663e-03,3.667870218081657491e-03,3.667870218081657491e-03
2.284519999999999982e+02,8.061081392434886125e-03,8.061081392434886125e-03,3.519178621866499677e-03,3.519178621866499677e-03
2.289660000000000082e+02,8.031250617897077448e-03,8.031250617897077448e-03,3.495519828259034158e-03,3.495519828259034158e-03
2.321469999999999914e+02,7.849505322312084685e-03,7.849505322312084685e-03,3.353906276646290326e-03,3.353906276646290326e-03
2.326690000000000111e+02,7.819949755006751213e-03,7.819949755006751213e-03,3.331388802618864831e-03,3.331388802618864831e-03
2.359019999999999868e+02,7.639966419326953140e-03,7.639966419326953140e-03,3.196511508782212078e-03,3.196511508782212078e-03
2.364319999999999879e+02,7.610733431139252506e-03,7.610733431139252506e-03,3.175180638288828579e-03,3.175180638288828579e-03
2.397170000000000130e+02,7.433026339873523985e-03,7.433026339873523985e-03,3.047322844872679508e-03,3.047322844872679508e-03
2.402570000000000050e+02,7.404073430454101781e-03,7.404073430454101781e-03,3.027285104603514871e-03,3.027285104603514871e-03
2.435949999999999989e+02,7.230678375972152648e-03,7.230678375972152648e-03,2.907494236649071050e-03,2.907494236649071050e-03
2.441430000000000007e+02,7.202789257662198241e-03,7.202789257662198241e-03,2.888405776508829164e-03,2.888405776508829164e-03
2.475349999999999966e+02,7.034934301730213363e-03,7.034934301730213363e-03,2.774137423670614954e-03,2.774137423670614954e-03
2.480910000000000082e+02,7.008370700046519762e-03,7.008370700046519762e-03,2.755956557027192978e-03,2.755956557027192978e-03
2.515380000000000109e+02,6.844736699311826898e-03,6.844736699311826898e-03,2.642682816172979392e-03,2.642682816172979392e-03
2.521040000000000134e+02,6.818097995418445113e-03,6.818097995418445113e-03,2.624631124458035557e-03,2.624631124458035557e-03
2.556069999999999993e+02,6.655821551912350156e-03,6.655821551912350156e-03,2.516110538513448465e-03,2.516110538513448465e-03
2.561820000000000164e+02,6.629486882809661717e-03,6.629486882809661717e-03,2.498820917684055169e-03,2.498820917684055169e-03
2.597409999999999854e+02,6.469662492421100579e-03,6.469662492421100579e-03,2.395525115623496366e-03,2.395525115623496366e-03
2.603249999999999886e+02,6.443799874283436500e-03,6.443799874283436500e-03,2.379073500146588419e-03,2.379073500146588419e-03
2.639420000000000073e+02,6.286933245313621604e-03,6.286933245313621604e-03,2.280737687337096656e-03,2.280737687337096656e-03
2.645360000000000014e+02,6.261558726457542093e-03,6.261558726457542093e-03,2.265062981542510876e-03,2.265062981542510876e-03
2.682110000000000127e+02,6.107912019771912469e-03,6.107912019771912469e-03,2.171459487933696201e-03,2.171459487933696201e-03
2.688140000000000214e+02,6.083097512721753058e-03,6.083097512721753058e-03,2.156551723904552229e-03,2.156551723904552229e-03
2.725489999999999782e+02,5.932762223407105594e-03,5.932762223407105594e-03,2.067434413744390249e-03,2.067434413744390249e-03
2.731619999999999777e+02,5.908496936954011833e-03,5.908496936954011833e-03,2.053226158943813849e-03,2.053226158943813849e-03
2.769569999999999936e+02,5.761567066889697331e-03,5.761567066889697331e-03,1.968334219307402502e-03,1.968334219307402502e-03
2.775799999999999841e+02,5.737854871811185441e-03,5.737854871811185441e-03,1.954794016869143385e-03,1.954794016869143385e-03
2.814370000000000118e+02,5.594287724342818235e-03,5.594287724342818235e-03,1.873892491215027253e-03,1.873892491215027253e-03
2.820699999999999932e+02,5.571130757834156198e-03,5.571130757834156198e-03,1.860998186219780257e-03,1.860998186219780257e-03
2.859889999999999759e+02,5.430974919300458545e-03,5.430974919300458545e-03,1.783948689556863910e-03,1.783948689556863910e-03
2.866320000000000050e+02,5.408381884096932248e-03,5.408381884096932248e-03,1.771677970303836775e-03,1.771677970303836775e-03
2.906150000000000091e+02,5.271667995726949524e-03,5.271667995726949524e-03,1.698324032317758032e-03,1.698324032317758032e-03
2.912679999999999723e+02,5.249665268727964074e-03,5.249665268727964074e-03,1.686651458386551538e-03,1.686651458386551538e-03
2.953149999999999977e+02,5.116647460187402283e-03,5.116647460187402283e-03,1.616834976308234497e-03,1.616834976308234497e-03
2.959789999999999850e+02,5.095333241548964491e-03,5.095333241548964491e-03,1.605717131670959721e-03,1.605717131670959721e-03
3.000919999999999845e+02,4.965862284313417134e-03,4.965862284313417134e-03,1.538275493814747529e-03,1.538275493814747529e-03
3.007669999999999959e+02,4.945017066404139468e-03,4.945017066404139468e-03,1.527533005597450427e-03,1.527533005597450427e-03
3.049449999999999932e+02,4.818336932880453762e-03,4.818336932880453762e-03,1.462651446372706734e-03,1.462651446372706734e-03
3.056309999999999718e+02,4.797841684021732223e-03,4.797841684021732223e-03,1.452311939074137428e-03,1.452311939074137428e-03
3.098779999999999859e+02,4.673705943008810149e-03,4.673705943008810149e-03,1.390615301837680928e-03,1.390615301837680928e-03
3.105749999999999886e+02,4.653676810545378899e-03,4.653676810545378899e-03,1.380787764732456686e-03,1.380787764732456686e-03
3.148899999999999864e+02,4.532452557834613753e-03,4.532452557834613753e-03,1.322145082202115822e-03,1.322145082202115822e-03
3.155980000000000132e+02,4.512910772634324760e-03,4.512910772634324760e-03,1.312805776179892933e-03,1.312805776179892933e-03
3.199830000000000041e+02,4.394625166401957411e-03,4.394625166401957411e-03,1.257051045571338285e-03,1.257051045571338285e-03
3.207019999999999982e+02,4.375577521818662351e-03,4.375577521818662351e-03,1.248177434309391673e-03,1.248177434309391673e-03
3.251580000000000155e+02,4.260241236467768658e-03,4.260241236467768658e-03,1.195175932924501683e-03,1.195175932924501683e-03
3.258899999999999864e+02,4.241641648068927503e-03,4.241641648068927503e-03,1.186725327322617164e-03,1.186725327322617164e-03
3.304180000000000064e+02,4.129251880161366982e-03,4.129251880161366982e-03,1.136338620893472678e-03,1.136338620893472678e-03
3.311610000000000014e+02,4.111152699427121984e-03,4.111152699427121984e-03,1.128313209785678992e-03,1.128313209785678992e-03
3.357620000000000005e+02,4.001687049645780841e-03,4.001687049645780841e-03,1.080413659622854504e-03,1.080413659622854504e-03
3.365169999999999959e+02,3.984063360520304943e-03,3.984063360520304943e-03,1.072784236542671321e-03,1.072784236542671321e-03
3.411920000000000073e+02,3.877501782440129826e-03,3.877501782440129826e-03,1.027251755333969925e-03,1.027251755333969925e-03
3.419599999999999795e+02,3.860332120260893431e-03,3.860332120260893431e-03,1.019990974725729083e-03,1.019990974725729083e-03
3.467110000000000127e+02,3.756637198424533485e-03,3.756637198424533485e-03,9.766992062468320395e-04,9.766992062468320395e-04
3.474909999999999854e+02,3.739945879005814912e-03,3.739945879005814912e-03,9.697999827865126828e-04,9.697999827865126828e-04
3.523190000000000168e+02,3.639121473692279781e-03,3.639121473692279781e-03,9.286422782385344568e-04,9.286422782385344568e-04
3.531109999999999900e+02,3.622915114191718137e-03,3.622915114191718137e-03,9.220886077974388417e-04,9.220886077974388417e-04
3.580169999999999959e+02,3.525026491957948885e-03,3.525026491957948885e-03,8.829602294321682674e-04,8.829602294321682674e-04
3.588220000000000027e+02,3.509308948204327167e-03,3.509308948204327167e-03,8.767275804826768970e-04,8.767275804826768970e-04
3.638079999999999927e+02,3.414730747845361094e-03,3.414730747845361094e-03,8.395246150268326516e-04,8.395246150268326516e-04
3.646259999999999764e+02,3.399783333736194901e-03,3.399783333736194901e-03,8.335996673287805313e-04,8.335996673287805313e-04
3.696920000000000073e+02,3.308008997966154028e-03,3.308008997966154028e-03,7.959265600549829357e-04,7.959265600549829357e-04
3.705230000000000246e+02,3.293150884293055344e-03,3.293150884293055344e-03,7.899285785057685340e-04,7.899285785057685340e-04
3.756720000000000255e+02,3.202510551767922143e-03,3.202510551767922143e-03,7.536430464739434214e-04,7.536430464739434214e-04
3.765160000000000196e+02,3.187842042418387572e-03,3.187842042418387572e-03,7.478703686011454630e-04,7.478703686011454630e-04
3.817479999999999905e+02,3.098752671735610902e-03,3.098752671735610902e-03,7.135203398044191259e-04,7.135203398044191259e-04
3.826059999999999945e+02,3.084373107621500316e-03,3.084373107621500316e-03,7.080497892082830182e-04,7.080497892082830182e-04
3.879220000000000255e+02,2.997156968601235195e-03,2.997156968601235195e-03,6.755127234913312637e-04,6.755127234913312637e-04
3.887950000000000159e+02,2.983071967855827501e-03,2.983071967855827501e-03,6.703201535081115695e-04,6.703201535081115695e-04
3.941970000000000027e+02,2.897749731241864614e-03,2.897749731241864614e-03,6.394745983173297189e-04,6.394745983173297189e-04
3.950830000000000268e+02,2.883988276758489913e-03,2.883988276758489913e-03,6.345640167591289202e-04,6.345640167591289202e-04
4.005729999999999791e+02,2.800541382390593723e-03,2.800541382390593723e-03,6.053559571838974850e-04,6.053559571838974850e-04
4.014730000000000132e+02,2.787091959151233918e-03,2.787091959151233918e-03,6.007088527830695655e-04,6.007088527830695655e-04
4.070520000000000209e+02,2.705501066101302730e-03,2.705501066101302730e-03,5.730556611659151428e-04,5.730556611659151428e-04
4.079669999999999845e+02,2.692345245140449674e-03,2.692345245140449674e-03,5.686539167573481136e-04,5.686539167573481136e-04
4.136349999999999909e+02,2.612573281329535167e-03,2.612573281329535167e-03,5.424796242527498693e-04,5.424796242527498693e-04
4.145649999999999977e+02,2.599703236094738027e-03,2.599703236094738027e-03,5.383122504726476059e-04,5.383122504726476059e-04
4.203260000000000218e+02,2.521640611038827081e-03,2.521640611038827081e-03,5.135314943063073794e-04,5.135314943063073794e-04
4.212699999999999818e+02,2.509060229343541577e-03,2.509060229343541577e-03,5.095908576741182278e-04,5.095908576741182278e-04
4.271240000000000236e+02,2.432633585216274329e-03,2.432633585216274329e-03,4.861333774794115818e-04,4.861333774794115818e-04
4.280840000000000032e+02,2.420301916547090964e-03,2.420301916547090964e-03,4.824001630012134004e-04,4.824001630012134004e-04
4.340319999999999823e+02,2.345402355841109520e-03,2.345402355841109520e-03,4.601975655442746855e-04,4.601975655442746855e-04
4.350079999999999814e+02,2.333302760445104661e-03,2.333302760445104661e-03,4.566618761505359357e-04,4.566618761505359357e-04
4.410520000000000209e+02,2.259784704892106415e-03,2.259784704892106415e-03,4.356433713791753402e-04,4.356433713791753402e-04
4.420439999999999827e+02,2.247895136419745914e-03,2.247895136419745914e-03,4.322955509632996898e-04,4.322955509632996898e-04
4.481859999999999786e+02,2.175585747222746197e-03,2.175585747222746197e-03,4.123988662102707928e-04,4.123988662102707928e-04
4.491940000000000168e+02,2.163879994599673083e-03,2.163879994599673083e-03,4.092303818976113640e-04,4.092303818976113640e-04
4.554350000000000023e+02,2.092599623911744859e-03,2.092599623911744859e-03,3.903993628462062472e-04,3.903993628462062472e-04
4.564590000000000032e+02,2.081056599248831945e-03,2.081056599248831945e-03,3.874011353403229328e-04,3.874011353403229328e-04
4.628020000000000209e+02,2.010545923830091286e-03,2.010545923830091286e-03,3.694737566406652070e-04,3.694737566406652070e-04
4.638419999999999845e+02,1.999128121583565020e-03,1.999128121583565020e-03,3.666212293347471279e-04,3.666212293347471279e-04
4.702869999999999777e+02,1.928859027833917895e-03,1.928859027833917895e-03,3.492763851268843034e-04,3.492763851268843034e-04
4.713439999999999941e+02,1.917373616716399731e-03,1.917373616716399731e-03,3.465156641779119809e-04,3.465156641779119809e-04
4.778940000000000055e+02,1.846584613226065702e-03,1.846584613226065702e-03,3.301200809810918312e-04,3.301200809810918312e-04
4.789680000000000177e+02,1.834979128871626515e-03,1.834979128871626515e-03,3.275112653643806452e-04,3.275112653643806452e-04
4.856229999999999905e+02,1.763022856178359920e-03,1.763022856178359920e-03,3.120166146449654876e-04,3.120166146449654876e-04
4.867149999999999750e+02,1.751134574225938394e-03,1.751134574225938394e-03,3.095493779843726430e-04,3.095493779843726430e-04
4.934780000000000086e+02,1.676739254356877148e-03,1.676739254356877148e-03,2.949052794586279878e-04,2.949052794586279878e-04
4.945869999999999891e+02,1.664314778717174582e-03,1.664314778717174582e-03,2.925749965659257368e-04,2.925749965659257368e-04
5.014590000000000032e+02,1.585227691547358040e-03,1.585227691547358040e-03,2.787349575577290095e-04,2.787349575577290095e-04
5.025869999999999891e+02,1.571740764195480406e-03,1.571740764195480406e-03,2.765300336625012637e-04,2.765300336625012637e-04
5.095699999999999932e+02,1.483298544499243301e-03,1.483298544499243301e-03,2.634469931975353080e-04,2.634469931975353080e-04
5.100000000000000000e+02,1.477398834191424480e-03,1.477398834191424480e-03,2.626632682327074779e-04,2.626632682327074779e-04
5.100090000000000146e+02,1.477267230152683793e-03,1.477267230152683793e-03,2.626539980098058810e-04,2.626539980098058810e-04
5.100190000000000055e+02,1.477124616293243667e-03,1.477124616293243667e-03,2.626436983377125937e-04,2.626436983377125937e-04
5.100289999999999964e+02,1.476983441231275547e-03,1.476983441231275547e-03,2.626333992714420442e-04,2.626333992714420442e-04
5.100389999999999873e+02,1.476843198685352495e-03,1.476843198685352495e-03,2.626231008109466362e-04,2.626231008109466362e-04
5.100489999999999782e+02,1.476703656680741035e-03,1.476703656680741035e-03,2.626128029561788815e-04,2.626128029561788815e-04
5.100590000000000259e+02,1.476564681193010290e-03,1.476564681193010290e-03,2.626025057070912379e-04,2.626025057070912379e-04
5.100690000000000168e+02,1.476426184915730815e-03,1.476426184915730815e-03,2.625922090636363259e-04,2.625922090636363259e-04
5.100790000000000077e+02,1.476288106571960320e-03,1.476288106571960320e-03,2.625819130257665487e-04,2.625819130257665487e-04
5.100889999999999986e+02,1.476150400904472238e-03,1.476150400904472238e-03,2.625716175934344186e-04,2.625716175934344186e-04
5.100989999999999895e+02,1.476013033234083215e-03,1.476013033234083215e-03,2.625613227665925557e-04,2.625613227665925557e-04
5.101089999999999804e+02,1.475875976236966239e-03,1.475875976236966239e-03,2.625510285451933636e-04,2.625510285451933636e-04
5.101190000000000282e+02,1.475739207920671566e-03,1.475739207920671566e-03,2.625407349291893544e-04,2.625407349291893544e-04
5.101290000000000191e+02,1.475602710281118330e-03,1.475602710281118330e-03,2.625304419185332024e-04,2.625304419185332024e-04
5.101390000000000100e+02,1.475466468382915066e-03,1.475466468382915066e-03,2.625201495131773656e-04,2.625201495131773656e-04
5.101490000000000009e+02,1.475330469703135501e-03,1.475330469703135501e-03,2.625098577130743015e-04,2.625098577130743015e-04
5.101589999999999918e+02,1.475194703654043220e-03,1.475194703654043220e-03,2.624995665181766849e-04,2.624995665181766849e-04
5.101689999999999827e+02,1.475059161226934716e-03,1.475059161226934716e-03,2.624892759284370275e-04,2.624892759284370275e-04
5.101789999999999736e+02,1.474923834719094355e-03,1.474923834719094355e-03,2.624789859438077873e-04,2.624789859438077873e-04
5.101890000000000214e+02,1.474788717525039698e-03,1.474788717525039698e-03,2.624686965642415845e-04,2.624686965642415845e-04
5.101990000000000123e+02,1.474653803970532107e-03,1.474653803970532107e-03,2.624584077896910937e-04,2.624584077896910937e-04
5.102090000000000032e+02,1.474519089180139275e-03,1.474519089180139275e-03,2.624481196201087726e-04,2.624481196201087726e-04
5.102189999999999941e+02,1.474384568973205814e-03,1.474384568973205814e-03,2.624378320554471332e-04,2.624378320554471332e-04
5.102289999999999850e+02,1.474250239775494681e-03,1.474250239775494681e-03,2.624275450956589043e-04,2.624275450956589043e-04
5.102389999999999759e+02,1.474116098550616377e-03,1.474116098550616377e-03,2.624172587406965436e-04,2.624172587406965436e-04
5.102490000000000236e+02,1.473982142739748607e-03,1.473982142739748607e-03,2.624069729905126715e-04,2.624069729905126715e-04
5.102590000000000146e+02,1.473848370214799830e-03,1.473848370214799830e-03,2.623966878450599083e-04,2.623966878450599083e-04
5.102690000000000055e+02,1.473714779236406621e-03,1.473714779236406621e-03,2.623864033042908744e-04,2.623864033042908744e-04
5.102789999999999964e+02,1.473581368420118481e-03,1.473581368420118481e-03,2.623761193681580818e-04,2.623761193681580818e-04
5.102889999999999873e+02,1.473448136708367315e-03,1.473448136708367315e-03,2.623658360366142050e-04,2.623658360366142050e-04
5.102989999999999782e+02,1.473315083345492181e-03,1.473315083345492181e-03,2.623555533096118102e-04,2.623555533096118102e-04
5.103090000000000259e+02,1.473182207856809636e-03,1.473182207856809636e-03,2.623452711871035177e-04,2.623452711871035177e-04
5.103190000000000168e+02,1.473049510032193058e-03,1.473049510032193058e-03,2.623349896690419479e-04,2.623349896690419479e-04
5.103290000000000077e+02,1.472916989910336974e-03,1.472916989910336974e-03,2.623247087553798296e-04,2.623247087553798296e-04
5.103389999999999986e+02,1.472784647766800471e-03,1.472784647766800471e-03,2.623144284460696206e-04,2.623144284460696206e-04
5.103489999999999895e+02,1.472652484103613825e-03,1.472652484103613825e-03,2.623041487410640495e-04,2.623041487410640495e-04
5.103589999999999804e+02,1.472520499640326240e-03,1.472520499640326240e-03,2.622938696403157369e-04,2.622938696403157369e-04
5.103690000000000282e+02,1.472388695307294635e-03,1.472388695307294635e-03,2.622835911437771945e-04,2.622835911437771945e-04
5.103790000000000191e+02,1.472257072238902613e-03,1.472257072238902613e-03,2.622733132514013681e-04,2.622733132514013681e-04
5.103890000000000100e+02,1.472125631770529897e-03,1.472125631770529897e-03,2.622630359631406612e-04,2.622630359631406612e-04
5.103990000000000009e+02,1.471994375433492144e-03,1.471994375433492144e-03,2.622527592789478568e-04,2.622527592789478568e-04
5.104089999999999918e+02,1.471863304954051281e-03,1.471863304954051281e-03,2.622424831987755752e-04,2.622424831987755752e-04
5.104189999999999827e+02,1.471732422250811041e-03,1.471732422250811041e-03,2.622322077225763826e-04,2.622322077225763826e-04
5.104289999999999736e+02,1.471601729434290863e-03,1.471601729434290863e-03,2.622219328503031161e-04,2.622219328503031161e-04
5.104390000000000214e+02,1.471471228807235332e-03,1.471471228807235332e-03,2.622116585819082878e-04,2.622116585819082878e-04
5.104490000000000123e+02,1.471340922866441053e-03,1.471340922866441053e-03,2.622013849173447349e-04,2.622013849173447349e-04
5.104590000000000032e+02,1.471210814301730134e-03,1.471210814301730134e-03,2.621911118565650777e-04,2.621911118565650777e-04
5.104689999999999941e+02,1.471080906001690815e-03,1.471080906001690815e-03,2.621808393995219365e-04,2.621808393995219365e-04
5.104789999999999850e+02,1.470951201054113101e-03,1.470951201054113101e-03,2.621705675461680944e-04,2.621705675461680944e-04
5.104889999999999759e+02,1.470821702751080179e-03,1.470821702751080179e-03,2.621602962964562260e-04,2.621602962964562260e-04
5.104990000000000236e+02,1.470692414592657087e-03,1.470692414592657087e-03,2.621500256503389516e-04,2.621500256503389516e-04
5.105090000000000146e+02,1.470563340292924299e-03,1.470563340292924299e-03,2.621397556077691084e-04,2.621397556077691084e-04
5.105190000000000055e+02,1.470434483784796359e-03,1.470434483784796359e-03,2.621294861686993710e-04,2.621294861686993710e-04
5.105289999999999964e+02,1.470305849226976594e-03,1.470305849226976594e-03,2.621192173330824139e-04,2.621192173330824139e-04
5.105389999999999873e+02,1.470177441011164682e-03,1.470177441011164682e-03,2.621089491008709660e-04,2.621089491008709660e-04
5.105489999999999782e+02,1.470049263770466371e-03,1.470049263770466371e-03,2.620986814720178103e-04,2.620986814720178103e-04
5.105590000000000259e+02,1.469921322387034287e-03,1.469921322387034287e-03,2.620884144464755128e-04,2.620884144464755128e-04
5.105690000000000168e+02,1.469793622003122673e-03,1.469793622003122673e-03,2.620781480241970193e-04,2.620781480241970193e-04
5.105790000000000077e+02,1.469666168030686702e-03,1.469666168030686702e-03,2.620678822051349501e-04,2.620678822051349501e-04
5.105889999999999986e+02,1.469538966162249865e-03,1.469538966162249865e-03,2.620576169892421424e-04,2.620576169892421424e-04
5.105989999999999895e+02,1.469412022385064090e-03,1.469412022385064090e-03,2.620473523764712165e-04,2.620473523764712165e-04
5.106089999999999804e+02,1.469285342992098127e-03,1.469285342992098127e-03,2.620370883667750097e-04,2.620370883667750097e-04
5.106190000000000282e+02,1.469158934598656418e-03,1.469158934598656418e-03,2.620268249601061966e-04,2.620268249601061966e-04
5.106290000000000191e+02,1.469032804156608597e-03,1.469032804156608597e-03,2.620165621564176143e-04,2.620165621564176143e-04
5.106390000000000100e+02,1.468906958971759498e-03,1.468906958971759498e-03,2.620062999556621000e-04,2.620062999556621000e-04
5.106490000000000009e+02,1.468781406722657456e-03,1.468781406722657456e-03,2.619960383577922742e-04,2.619960383577922742e-04
5.106589999999999918e+02,1.468656155479065428e-03,1.468656155479065428e-03,2.619857773627609740e-04,2.619857773627609740e-04
5.106689999999999827e+02,1.468531213724452548e-03,1.468531213724452548e-03,2.619755169705210367e-04,2.619755169705210367e-04
5.106789999999999736e+02,1.468406590378175175e-03,1.468406590378175175e-03,2.619652571810251909e-04,2.619652571810251909e-04
5.106890000000000214e+02,1.468282294821186785e-03,1.468282294821186785e-03,2.619549979942261656e-04,2.619549979942261656e-04
5.106990000000000123e+02,1.468158336922390601e-03,1.468158336922390601e-03,2.619447394100769063e-04,2.619447394100769063e-04
5.107090000000000032e+02,1.468034727067392626e-03,1.468034727067392626e-03,2.619344814285300875e-04,2.619344814285300875e-04
5.107189999999999941e+02,1.467911476191405013e-03,1.467911476191405013e-03,2.619242240495385466e-04,2.619242240495385466e-04
5.107289999999999850e+02,1.467788595811788830e-03,1.467788595811788830e-03,2.619139672730551207e-04,2.619139672730551207e-04
5.107389999999999759e+02,1.467666098066434379e-03,1.467666098066434379e-03,2.619037110990325929e-04,2.619037110990325929e-04
5.107490000000000236e+02,1.467543995752811125e-03,1.467543995752811125e-03,2.618934555274237460e-04,2.618934555274237460e-04
5.107590000000000146e+02,1.467422302373338084e-03,1.467422302373338084e-03,2.618832005581815258e-04,2.618832005581815258e-04
5.107690000000000055e+02,1.467301032181195491e-03,1.467301032181195491e-03,2.618729461912586609e-04,2.618729461912586609e-04
5.107789999999999964e+02,1.467180200233560638e-03,1.467180200233560638e-03,2.618626924266080429e-04,2.618626924266080429e-04
5.107889999999999873e+02,1.467059822447120548e-03,1.467059822447120548e-03,2.618524392641824006e-04,2.618524392641824006e-04
5.107989999999999782e+02,1.466939915661004271e-03,1.466939915661004271e-03,2.618421867039346794e-04,2.618421867039346794e-04
5.108090000000000259e+02,1.466820497703242958e-03,1.466820497703242958e-03,2.618319347458176625e-04,2.618319347458176625e-04
5.108190000000000168e+02,1.466701587464966806e-03,1.466701587464966806e-03,2.618216833897842413e-04,2.618216833897842413e-04
5.108290000000000077e+02,1.466583204982243238e-03,1.466583204982243238e-03,2.618114326357873071e-04,2.618114326357873071e-04
5.108389999999999986e+02,1.466465371523988787e-03,1.466465371523988787e-03,2.618011824837795888e-04,2.618011824837795888e-04
5.108489999999999895e+02,1.466348109691700081e-03,1.466348109691700081e-03,2.617909329337140319e-04,2.617909329337140319e-04
5.108589999999999804e+02,1.466231443525672050e-03,1.466231443525672050e-03,2.617806839855435822e-04,2.617806839855435822e-04
5.108690000000000282e+02,1.466115398626215193e-03,1.466115398626215193e-03,2.617704356392209141e-04,2.617704356392209141e-04
5.108790000000000191e+02,1.466000002284153841e-03,1.466000002284153841e-03,2.617601878946991360e-04,2.617601878946991360e-04
5.108890000000000100e+02,1.465885283628299337e-03,1.465885283628299337e-03,2.617499407519310308e-04,2.617499407519310308e-04
5.108990000000000009e+02,1.465771273787961531e-03,1.465771273787961531e-03,2.617396942108693816e-04,2.617396942108693816e-04
5.109089999999999918e+02,1.465658006073962839e-03,1.465658006073962839e-03,2.617294482714672423e-04,2.617294482714672423e-04
5.109189999999999827e+02,1.465545516180566128e-03,1.465545516180566128e-03,2.617192029336774502e-04,2.617192029336774502e-04
5.109289999999999736e+02,1.465433842412189845e-03,1.465433842412189845e-03,2.617089581974528425e-04,2.617089581974528425e-04
