Energy DeltaPerp DeltaPara BetaPerp BetaPara
3.041236116116110111e+02 2.307186763330882576e-03 2.325063071576001245e-03 1.411657387333871980e-03 1.411657387333871980e-03
3.041936826826819811e+02 2.310071191149367514e-03 2.327858014829026385e-03 1.404541548673176373e-03 1.404541548673176373e-03
3.042637537537530079e+02 2.312746366753538636e-03 2.330444503266595590e-03 1.397343947852107025e-03 1.397343947852107025e-03
3.043338248248239779e+02 2.315209099585053241e-03 2.332819335815403995e-03 1.390075754303064619e-03 1.390075754303064619e-03
3.044038958958950047e+02 2.317457402090029438e-03 2.334980514592773729e-03 1.382748039731831156e-03 1.382748039731831156e-03
3.044739669669669979e+02 2.319490083791710122e-03 2.336926838971516845e-03 1.375371984572634374e-03 1.375371984572634374e-03
3.045440380380380248e+02 2.321306546367694987e-03 2.338657700656111317e-03 1.367958328800777468e-03 1.367958328800777468e-03
3.046141091091089947e+02 2.322906810288963113e-03 2.340173110315312954e-03 1.360518068098947935e-03 1.360518068098947935e-03
3.046841801801800216e+02 2.324291594199209398e-03 2.341473776959355092e-03 1.353061738554521163e-03 1.353061738554521163e-03
3.047542512512509916e+02 2.325462163433394784e-03 2.342560956455722824e-03 1.345599802198687092e-03 1.345599802198687092e-03
3.048243223223220184e+02 2.326420398037901301e-03 2.343436519543291591e-03 1.338142387943011546e-03 1.338142387943011546e-03
3.048943933933929884e+02 2.327169292663183210e-03 2.344103451723940097e-03 1.330699477466775393e-03 1.330699477466775393e-03
3.049644644644640152e+02 2.327709468246689974e-03 2.344562364941394500e-03 1.323277552071237990e-03 1.323277552071237990e-03
3.050345355355349852e+02 2.328044237496117424e-03 2.344816563059701729e-03 1.315892169572983840e-03 1.315892169572983840e-03
3.051046066066060121e+02 2.328179609703971437e-03 2.344872046677186437e-03 1.308549191573636509e-03 1.308549191573636509e-03
3.051746776776769821e+02 2.328119096387344742e-03 2.344732318761135088e-03 1.301257228874517103e-03 1.301257228874517103e-03
3.052447487487480089e+02 2.327867272881865499e-03 2.344401946239998979e-03 1.294024610727734833e-03 1.294024610727734833e-03
3.053148198198189789e+02 2.327429040470990491e-03 2.343885822127854054e-03 1.286858960642033685e-03 1.286858960642033685e-03
3.053848908908900057e+02 2.326809609790728758e-03 2.343189148930542674e-03 1.279767883744387580e-03 1.279767883744387580e-03
3.054549619619619989e+02 2.326014670963329114e-03 2.342317608770328428e-03 1.272758409567999009e-03 1.272758409567999009e-03
3.055250330330330257e+02 2.325050106976174393e-03 2.341277076767694747e-03 1.265837012896737406e-03 1.265837012896737406e-03
3.055951041041039957e+02 2.323922041886211914e-03 2.340073669239401116e-03 1.259009901437562568e-03 1.259009901437562568e-03
3.056651751751750226e+02 2.322637457325965517e-03 2.338714360204303868e-03 1.252282881315804368e-03 1.252282881315804368e-03
3.057352462462459926e+02 2.321200811852759758e-03 2.337203600728031058e-03 1.245658265492144293e-03 1.245658265492144293e-03
3.058053173173170194e+02 2.319618737230944548e-03 2.335548015204973789e-03 1.239146690627233567e-03 1.239146690627233567e-03
3.058753883883879894e+02 2.317900073525801241e-03 2.333756436447291267e-03 1.232749661553250546e-03 1.232749661553250546e-03
3.059454594594590162e+02 2.316051068306856225e-03 2.331835104887840585e-03 1.226471157528107991e-03 1.226471157528107991e-03
3.060155305305299862e+02 2.314078573358468571e-03 2.329790865287400745e-03 1.220314696405569400e-03 1.220314696405569400e-03
3.060856016016010130e+02 2.311989544413427071e-03 2.327630666466718422e-03 1.214283400702087859e-03 1.214283400702087859e-03
3.061556726726719830e+02 2.309790971537993218e-03 2.325361491688691679e-03 1.208379929267161578e-03 1.208379929267161578e-03
3.062257437437430099e+02 2.307489827761413474e-03 2.322990307285936751e-03 1.202606557910814496e-03 1.202606557910814496e-03
3.062958148148139799e+02 2.305093120386640139e-03 2.320524113970337532e-03 1.196965196755267165e-03 1.196965196755267165e-03
3.063658858858850067e+02 2.302607788324253450e-03 2.317969844163159533e-03 1.191457214256584846e-03 1.191457214256584846e-03
3.064359569569559767e+02 2.300041066858727820e-03 2.315334726761180371e-03 1.186083800253460172e-03 1.186083800253460172e-03
3.065060280280280267e+02 2.297398153387166658e-03 2.312623952871807696e-03 1.180843562836054019e-03 1.180843562836054019e-03
3.065760990990989967e+02 2.294685702958530228e-03 2.309844171351321286e-03 1.175741253703189862e-03 1.175741253703189862e-03
3.066461701701700235e+02 2.291911780898794188e-03 2.307003441428815121e-03 1.170774737765633601e-03 1.170774737765633601e-03
3.067162412412409935e+02 2.289082288675799853e-03 2.304107658567390842e-03 1.165943761977529265e-03 1.165943761977529265e-03
3.067863123123120204e+02 2.286203304959404624e-03 2.301162895524103916e-03 1.161247676750863048e-03 1.161247676750863048e-03
3.068563833833829904e+02 2.283280843223749017e-03 2.298175159949987240e-03 1.156685790291041120e-03 1.156685790291041120e-03
3.069264544544540172e+02 2.280320759053492980e-03 2.295150301695242714e-03 1.152256846144775497e-03 1.152256846144775497e-03
3.069965255255249872e+02 2.277328657668322050e-03 2.292093920329581029e-03 1.147959553156214889e-03 1.147959553156214889e-03
3.070665965965960140e+02 2.274310031912327255e-03 2.289011503133678901e-03 1.143792320867772268e-03 1.143792320867772268e-03
3.071366676676669840e+02 2.271270196054733792e-03 2.285908358896145565e-03 1.139753317208303755e-03 1.139753317208303755e-03
3.072067387387380109e+02 2.268214499538654533e-03 2.282789831660488218e-03 1.135840462850178914e-03 1.135840462850178914e-03
3.072768098098089808e+02 2.265146537007680077e-03 2.279659510750872871e-03 1.132049979755338047e-03 1.132049979755338047e-03
3.073468808808800077e+02 2.262070938874215491e-03 2.276522021339516966e-03 1.128382833396459955e-03 1.128382833396459955e-03
3.074169519519509777e+02 2.258993299347688936e-03 2.273382952472125049e-03 1.124834828665691741e-03 1.124834828665691741e-03
3.074870230230230277e+02 2.255917360308386937e-03 2.270246040941132498e-03 1.121403217707002582e-03 1.121403217707002582e-03
3.075570940940939977e+02 2.252846939313539465e-03 2.267115099291072428e-03 1.118085311830860828e-03 1.118085311830860828e-03
3.076271651651650245e+02 2.249785730511284082e-03 2.263993816729330602e-03 1.114878250328947377e-03 1.114878250328947377e-03
3.076972362362359945e+02 2.246737223678099866e-03 2.260885678164129692e-03 1.111779072675033548e-03 1.111779072675033548e-03
3.077673073073070213e+02 2.243704615426141916e-03 2.257793875408760365e-03 1.108784645151806355e-03 1.108784645151806355e-03
3.078373783783779913e+02 2.240690887094540229e-03 2.254721385073518106e-03 1.105891970875801100e-03 1.105891970875801100e-03
3.079074494494490182e+02 2.237698893509765946e-03 2.251671057323257046e-03 1.103097905286621423e-03 1.103097905286621423e-03
3.079775205205199882e+02 2.234731224517513305e-03 2.248645477409712094e-03 1.100399202802857792e-03 1.100399202802857792e-03
3.080475915915910150e+02 2.231790462858629018e-03 2.245647223544449799e-03 1.097792737952844010e-03 1.097792737952844010e-03
3.081176626626619850e+02 2.228878032533021525e-03 2.242677715262160910e-03 1.095274217374099654e-03 1.095274217374099654e-03
3.081877337337330118e+02 2.225995901267972289e-03 2.239738915889258764e-03 1.092842574963792624e-03 1.092842574963792624e-03
3.082578048048039818e+02 2.223146623678707266e-03 2.236833375700806974e-03 1.090493559709034650e-03 1.090493559709034650e-03
3.083278758758750087e+02 2.220331593454129455e-03 2.233962484107431153e-03 1.088223991931091660e-03 1.088223991931091660e-03
3.083979469469459787e+02 2.217552176019545532e-03 2.231127602315634718e-03 1.086030657541454643e-03 1.086030657541454643e-03
3.084680180180179718e+02 2.214809604821963221e-03 2.228329959612654777e-03 1.083910509178796343e-03 1.083910509178796343e-03
3.085380890890889987e+02 2.212104948521655644e-03 2.225570620556781808e-03 1.081860399494615366e-03 1.081860399494615366e-03
3.086081601601600255e+02 2.209439118930905596e-03 2.222850492915227037e-03 1.079877392309384768e-03 1.079877392309384768e-03
3.086782312312309955e+02 2.206812956854264061e-03 2.220170413503700507e-03 1.077958513680269499e-03 1.077958513680269499e-03
3.087483023023020223e+02 2.204227112751176894e-03 2.217531028846335059e-03 1.076100780791374454e-03 1.076100780791374454e-03
3.088183733733729923e+02 2.201682180687016942e-03 2.214932929129546056e-03 1.074301361976475648e-03 1.074301361976475648e-03
3.088884444444440192e+02 2.199178047210032308e-03 2.212375997072567671e-03 1.072556875160100755e-03 1.072556875160100755e-03
3.089585155155149891e+02 2.196715034339041719e-03 2.209860550920419650e-03 1.070866006385570637e-03 1.070866006385570637e-03
3.090285865865860160e+02 2.194293766054226501e-03 2.207387210928385326e-03 1.069225353259558144e-03 1.069225353259558144e-03
3.090986576576569860e+02 2.191914118997424429e-03 2.204955850065338195e-03 1.067632461769706239e-03 1.067632461769706239e-03
3.091687287287280128e+02 2.189576089414091951e-03 2.202566460951569868e-03 1.066084870130659277e-03 1.066084870130659277e-03
3.092387997997989828e+02 2.187279525200533543e-03 2.200218887909327972e-03 1.064580098892615317e-03 1.064580098892615317e-03
3.093088708708700096e+02 2.185024143176725071e-03 2.197912844229649078e-03 1.063115874531626046e-03 1.063115874531626046e-03
3.093789419419409796e+02 2.182809656518090724e-03 2.195648039609480757e-03 1.061690050991972046e-03 1.061690050991972046e-03
3.094490130130129728e+02 2.180635759901612767e-03 2.193424165290292546e-03 1.060300501335009879e-03 1.060300501335009879e-03
3.095190840840839996e+02 2.178502052118317604e-03 2.191240816674755280e-03 1.058945115293843421e-03 1.058945115293843421e-03
3.095891551551550265e+02 2.176408113271685336e-03 2.189097570522634869e-03 1.057621910957360668e-03 1.057621910957360668e-03
3.096592262262259965e+02 2.174352993046089859e-03 2.186993473218534594e-03 1.056328541024599728e-03 1.056328541024599728e-03
3.097292972972970233e+02 2.172336191780667707e-03 2.184928021845063996e-03 1.055064367912666350e-03 1.055064367912666350e-03
3.097993683683679933e+02 2.170357513639437335e-03 2.182901017353411355e-03 1.053827006205971953e-03 1.053827006205971953e-03
3.098694394394390201e+02 2.168416112628810191e-03 2.180911610577054849e-03 1.052614813163692091e-03 1.052614813163692091e-03
3.099395105105099901e+02 2.166511316741252455e-03 2.178959126377876324e-03 1.051426346188757618e-03 1.051426346188757618e-03
3.100095815815810170e+02 2.164642440654812160e-03 2.177042876344157957e-03 1.050260017772824787e-03 1.050260017772824787e-03
3.100796526526519870e+02 2.162808688868498273e-03 2.175162061924464270e-03 1.049114436883807205e-03 1.049114436883807205e-03
3.101497237237230138e+02 2.161009341559023012e-03 2.173315960284204033e-03 1.047988363625240943e-03 1.047988363625240943e-03
3.102197947947939838e+02 2.159243651545317191e-03 2.171503821271307446e-03 1.046880450861762454e-03 1.046880450861762454e-03
3.102898658658650106e+02 2.157510858554113290e-03 2.169724881677345327e-03 1.045789586273468451e-03 1.045789586273468451e-03
3.103599369369359806e+02 2.155810294119527536e-03 2.167978470140197265e-03 1.044714579750572608e-03 1.044714579750572608e-03
3.104300080080079738e+02 2.154140840795609919e-03 2.166263466353913255e-03 1.043653960249917847e-03 1.043653960249917847e-03
3.105000790790790006e+02 2.152501733355424805e-03 2.164579102267124699e-03 1.042607613055479944e-03 1.042607613055479944e-03
3.105701501501500275e+02 2.150892481139837775e-03 2.162924884433255462e-03 1.041574115020965164e-03 1.041574115020965164e-03
3.106402212212209974e+02 2.149312218177180326e-03 2.161299944127433124e-03 1.040552661765346224e-03 1.040552661765346224e-03
3.107102922922920243e+02 2.147760183808808312e-03 2.159703517972788589e-03 1.039542358448876770e-03 1.039542358448876770e-03
3.107803633633629943e+02 2.146235576225748783e-03 2.158134801475704301e-03 1.038542417248944751e-03 1.038542417248944751e-03
3.108504344344340211e+02 2.144737596969703130e-03 2.156592993526732383e-03 1.037552111608326492e-03 1.037552111608326492e-03
3.109205055055049911e+02 2.143265517781618029e-03 2.155077363249411921e-03 1.036570839456356754e-03 1.036570839456356754e-03
3.109905765765760179e+02 2.141818606518491874e-03 2.153587175915003260e-03 1.035597888093724942e-03 1.035597888093724942e-03
3.110606476476469879e+02 2.140396170479074139e-03 2.152121736269172695e-03 1.034632754110039778e-03 1.034632754110039778e-03
3.111307187187180148e+02 2.138997470374654711e-03 2.150680302500673682e-03 1.033674707625603564e-03 1.033674707625603564e-03
3.112007897897889848e+02 2.137621845276798348e-03 2.149262211190138602e-03 1.032723412567871941e-03 1.032723412567871941e-03
3.112708608608600116e+02 2.136268393596353187e-03 2.147866558287883382e-03 1.031777957228318743e-03 1.031777957228318743e-03
3.113409319319309816e+02 2.134936451658072526e-03 2.146492677688022297e-03 1.030838667706521867e-03 1.030838667706521867e-03
3.114110030030029748e+02 2.133625645811773087e-03 2.145140193339246763e-03 1.029904718407745725e-03 1.029904718407745725e-03
3.114810740740740016e+02 2.132335231015725606e-03 2.143808357828165187e-03 1.028975705582195217e-03 1.028975705582195217e-03
3.115511451451449716e+02 2.131064558670248740e-03 2.142496520212284952e-03 1.028051298358377379e-03 1.028051298358377379e-03
3.116212162162159984e+02 2.129812999916142532e-03 2.141204049316787483e-03 1.027131159019303071e-03 1.027131159019303071e-03
3.116912872872870253e+02 2.128579991358903190e-03 2.139930379460164202e-03 1.026215063743922710e-03 1.026215063743922710e-03
3.117613583583579953e+02 2.127364988026181781e-03 2.138674963411385955e-03 1.025302656490184551e-03 1.025302656490184551e-03
3.118314294294290221e+02 2.126167417181373635e-03 2.137437226199916281e-03 1.024393691833674512e-03 1.024393691833674512e-03
3.119015005004999921e+02 2.124986720973854118e-03 2.136216607770290501e-03 1.023487911403509311e-03 1.023487911403509311e-03
3.119715715715710189e+02 2.123822494232957981e-03 2.135012700771544460e-03 1.022585198006857989e-03 1.022585198006857989e-03
3.120416426426419889e+02 2.122673968731344108e-03 2.133824734822370364e-03 1.021684844423713379e-03 1.021684844423713379e-03
3.121117137137130157e+02 2.121540627595543994e-03 2.132652190921289267e-03 1.020787505750861326e-03 1.020787505750861326e-03
3.121817847847839857e+02 2.120422287978505904e-03 2.131494884117098813e-03 1.019892594476297940e-03 1.019892594476297940e-03
3.122518558558550126e+02 2.119318392547929301e-03 2.130352254998937184e-03 1.018999956815952457e-03 1.018999956815952457e-03
3.123219269269259826e+02 2.118228460921771882e-03 2.129223821130186815e-03 1.018109452057868467e-03 1.018109452057868467e-03
3.123919979979979757e+02 2.117152116741630001e-03 2.128109204121775896e-03 1.017221040491747986e-03 1.017221040491747986e-03
3.124620690690690026e+02 2.116088918481258407e-03 2.127007960441349918e-03 1.016334426862225068e-03 1.016334426862225068e-03
3.125321401401399726e+02 2.115038440958289054e-03 2.125919662922395783e-03 1.015449681862190708e-03 1.015449681862190708e-03
3.126022112112109994e+02 2.114000358363247057e-03 2.124843983795181995e-03 1.014566618979200092e-03 1.014566618979200092e-03
3.126722822822820262e+02 2.112974286799580281e-03 2.123780537224906947e-03 1.013685149357493450e-03 1.013685149357493450e-03
3.127423533533529962e+02 2.111959922923453432e-03 2.122729017952668280e-03 1.012805181079743082e-03 1.012805181079743082e-03
3.128124244244240231e+02 2.110956683367112667e-03 2.121688840716591876e-03 1.011926338416831899e-03 1.011926338416831899e-03
3.128824954954949931e+02 2.109964238015516347e-03 2.120659673530088038e-03 1.011049192962626539e-03 1.011049192962626539e-03
3.129525665665660199e+02 2.108982489001552055e-03 2.119641416674953888e-03 1.010173359501010618e-03 1.010173359501010618e-03
3.130226376376369899e+02 2.108011032803237036e-03 2.118633664799952476e-03 1.009298783314040637e-03 1.009298783314040637e-03
3.130927087087080167e+02 2.107049619951601501e-03 2.117636166626723701e-03 1.008425503792114005e-03 1.008425503792114005e-03
3.131627797797789867e+02 2.106097952499937347e-03 2.116648622420681022e-03 1.007553298368424810e-03 1.007553298368424810e-03
3.132328508508500136e+02 2.105155664211775038e-03 2.115670664176734928e-03 1.006682215525993166e-03 1.006682215525993166e-03
3.133029219219209836e+02 2.104222562196331799e-03 2.114702097256213054e-03 1.005812307694054506e-03 1.005812307694054506e-03
3.133729929929929767e+02 2.103298378725873986e-03 2.113742652202611413e-03 1.004943375302893909e-03 1.004943375302893909e-03
3.134430640640640036e+02 2.102382870635552230e-03 2.112792084141141592e-03 1.004075544326848025e-03 1.004075544326848025e-03
3.135131351351349736e+02 2.101475872301258353e-03 2.111850225758212657e-03 1.003208621438369955e-03 1.003208621438369955e-03
3.135832062062060004e+02 2.100576838214607365e-03 2.110916529872976233e-03 1.002342348712556260e-03 1.002342348712556260e-03
3.136532772772770272e+02 2.099685620426776367e-03 2.109990846884534678e-03 1.001477439405838721e-03 1.001477439405838721e-03
3.137233483483479972e+02 2.098802222173879427e-03 2.109073178393837834e-03 1.000613384571105453e-03 1.000613384571105453e-03
3.137934194194190241e+02 2.097926359753225431e-03 2.108163239082044230e-03 9.997503225054815094e-04 9.997503225054815094e-04
3.138634904904899940e+02 2.097057833713537271e-03 2.107260827897966451e-03 9.988880821519034118e-04 9.988880821519034118e-04
3.139335615615610209e+02 2.096196373404672891e-03 2.106365672610942003e-03 9.980267274570652370e-04 9.980267274570652370e-04
3.140036326326319909e+02 2.095341860451544781e-03 2.105477653281639851e-03 9.971663238372591598e-04 9.971663238372591598e-04
3.140737037037030177e+02 2.094494113250500254e-03 2.104596586759259914e-03 9.963067046621107512e-04 9.963067046621107512e-04
3.141437747747739877e+02 2.093652898262717780e-03 2.103722237975456325e-03 9.954479378649337164e-04 9.954479378649337164e-04
3.142138458458450145e+02 2.092818072603357116e-03 2.102854462531097545e-03 9.945900257720781054e-04 9.945900257720781054e-04
3.142839169169170077e+02 2.091989483584442283e-03 2.101993106241901478e-03 9.937329383334413211e-04 9.937329383334413211e-04
3.143539879879879777e+02 2.091167038216864248e-03 2.101138074637072788e-03 9.928766797000629016e-04 9.928766797000629016e-04
3.144240590590590045e+02 2.090350362635792422e-03 2.100288992386753137e-03 9.920209101648563843e-04 9.920209101648563843e-04
3.144941301301299745e+02 2.089539252419155523e-03 2.099445653619949961e-03 9.911662134943688071e-04 9.911662134943688071e-04
3.145642012012010014e+02 2.088733828873931466e-03 2.098608178209531838e-03 9.903124179668619954e-04 9.903124179668619954e-04
3.146342722722720282e+02 2.087933897717029769e-03 2.097776370454170359e-03 9.894593414509730064e-04 9.894593414509730064e-04
3.147043433433429982e+02 2.087139236642928351e-03 2.096950006644444746e-03 9.886070690179962501e-04 9.886070690179962501e-04
3.147744144144140250e+02 2.086349787084443557e-03 2.096129026824937631e-03 9.877556750660378918e-04 9.877556750660378918e-04
3.148444854854849950e+02 2.085565450904079861e-03 2.095313331484315814e-03 9.869050121272900013e-04 9.869050121272900013e-04
3.149145565565560219e+02 2.084785985762344172e-03 2.094502676923641962e-03 9.860550442113463938e-04 9.860550442113463938e-04
3.149846276276269919e+02 2.084011295882141901e-03 2.093696966021348776e-03 9.852059690077913899e-04 9.852059690077913899e-04
3.150546986986980187e+02 2.083241364133439112e-03 2.092896180316329482e-03 9.843576733209653297e-04 9.843576733209653297e-04
3.151247697697689887e+02 2.082476089383666906e-03 2.092100217359240798e-03 9.835100886505718492e-04 9.835100886505718492e-04
3.151948408408400155e+02 2.081715091117324664e-03 2.091308695331880237e-03 9.826629577646857350e-04 9.826629577646857350e-04
3.152649119119109855e+02 2.080958301524974633e-03 2.090521545134304583e-03 9.818169460827376981e-04 9.818169460827376981e-04
3.153349829829829787e+02 2.080205807865819281e-03 2.089738852750192780e-03 9.809716411490099382e-04 9.809716411490099382e-04
3.154050540540540055e+02 2.079457460364320283e-03 2.088960467141321234e-03 9.801271974477800391e-04 9.801271974477800391e-04
3.154751251251249755e+02 2.078713173989129356e-03 2.088186302026561435e-03 9.792834584347444391e-04 9.792834584347444391e-04
3.155451961961960023e+02 2.077972803388941723e-03 2.087416210817526121e-03 9.784405010526818925e-04 9.784405010526818925e-04
3.156152672672669723e+02 2.077236270480327038e-03 2.086650114206380687e-03 9.775983134439735628e-04 9.775983134439735628e-04
3.156853383383379992e+02 2.076503511310271843e-03 2.085887947028603785e-03 9.767569171800498558e-04 9.767569171800498558e-04
3.157554094094090260e+02 2.075774418268179922e-03 2.085129600474568308e-03 9.759162227830488028e-04 9.759162227830488028e-04
3.158254804804799960e+02 2.075048886477939575e-03 2.084374968481477255e-03 9.750763075381274105e-04 9.750763075381274105e-04
3.158955515515510228e+02 2.074326939918509811e-03 2.083624073853187521e-03 9.742371598887209459e-04 9.742371598887209459e-04
3.159656226226219928e+02 2.073608232337815441e-03 2.082876569174837034e-03 9.733983904883639678e-04 9.733983904883639678e-04
3.160356936936930197e+02 2.072892657147946960e-03 2.082132346707232361e-03 9.725607213437108094e-04 9.725607213437108094e-04
3.161057647647639897e+02 2.072180393582808994e-03 2.081391584544384828e-03 9.717238298729893040e-04 9.717238298729893040e-04
3.161758358358350165e+02 2.071471333086352413e-03 2.080654173003139949e-03 9.708877269235361524e-04 9.708877269235361524e-04
3.162459069069059865e+02 2.070765364908392584e-03 2.079920000216378424e-03 9.700523122454065075e-04 9.700523122454065075e-04
3.163159779779779797e+02 2.070062395250244977e-03 2.079188971279057226e-03 9.692176745350811933e-04 9.692176745350811933e-04
3.163860490490490065e+02 2.069362318313824889e-03 2.078460979300503393e-03 9.683837247069607438e-04 9.683837247069607438e-04
3.164561201201199765e+02 2.068665107404742999e-03 2.077735996501925506e-03 9.675506515183048733e-04 9.675506515183048733e-04
3.165261911911910033e+02 2.067970741759368476e-03 2.077014001046889428e-03 9.667182547937802411e-04 9.667182547937802411e-04
3.165962622622619733e+02 2.067279052814079490e-03 2.076294823309484186e-03 9.658865677443306081e-04 9.658865677443306081e-04
3.166663333333330002e+02 2.066590060583805861e-03 2.075578482254204250e-03 9.650557347234338217e-04 9.650557347234338217e-04
3.167364044044040270e+02 2.065903741182702896e-03 2.074864952953306592e-03 9.642255111457190449e-04 9.642255111457190449e-04
3.168064754754749970e+02 2.065219772881883575e-03 2.074153912647219104e-03 9.633958191284680995e-04 9.633958191284680995e-04
3.168765465465460238e+02 2.064538146754730207e-03 2.073445351389242939e-03 9.625671475575461530e-04 9.625671475575461530e-04
3.169466176176169938e+02 2.063859013286283017e-03 2.072739418653391126e-03 9.617392518736237123e-04 9.617392518736237123e-04
3.170166886886880206e+02 2.063182238733122457e-03 2.072035979695374154e-03 9.609120542183110115e-04 9.609120542183110115e-04
3.170867597597589906e+02 2.062507752978322371e-03 2.071334963407222250e-03 9.600856323193317221e-04 9.600856323193317221e-04
3.171568308308300175e+02 2.061835469357613249e-03 2.070636282143578297e-03 9.592598972162370277e-04 9.592598972162370277e-04
3.172269019019009875e+02 2.061165387048428249e-03 2.069939934110161858e-03 9.584350266620059308e-04 9.584350266620059308e-04
3.172969729729729806e+02 2.060497448223526113e-03 2.069245860517701738e-03 9.576107650110575551e-04 9.576107650110575551e-04
3.173670440440440075e+02 2.059831526817371659e-03 2.068553934346893143e-03 9.567872900233211813e-04 9.567872900233211813e-04
3.174371151151149775e+02 2.059167636542927077e-03 2.067864168366803559e-03 9.559645794296665845e-04 9.559645794296665845e-04
3.175071861861860043e+02 2.058505844570202806e-03 2.067176628813260138e-03 9.551426443019846732e-04 9.551426443019846732e-04
3.175772572572569743e+02 2.057845789581444051e-03 2.066490953442448944e-03 9.543209956345074943e-04 9.543209956345074943e-04
3.176473283283280011e+02 2.057187424395960900e-03 2.065807094156489263e-03 9.535005335335871310e-04 9.535005335335871310e-04
3.177173993993990280e+02 2.056531005807962515e-03 2.065125306842169415e-03 9.526807578838253788e-04 9.526807578838253788e-04
3.177874704704699980e+02 2.055876336293030199e-03 2.064445393075137799e-03 9.518616797637410908e-04 9.518616797637410908e-04
3.178575415415410248e+02 2.055223384969372038e-03 2.063767321082327598e-03 9.510433880431219894e-04 9.510433880431219894e-04
3.179276126126119948e+02 2.054572105413275066e-03 2.063091043558056004e-03 9.502257826737665804e-04 9.502257826737665804e-04
3.179976836836830216e+02 2.053922420340439665e-03 2.062416482343691539e-03 9.494089414143638914e-04 9.494089414143638914e-04
3.180677547547539916e+02 2.053274345705416882e-03 2.061743652527944434e-03 9.485928864599116068e-04 9.485928864599116068e-04
3.181378258258250185e+02 2.052627853117713203e-03 2.061072524862493042e-03 9.477775288772197042e-04 9.477775288772197042e-04
3.182078968968959884e+02 2.051982847449409630e-03 2.060403003370027495e-03 9.469628575237738636e-04 9.469628575237738636e-04
3.182779679679679816e+02 2.051339371081368872e-03 2.059735129589541393e-03 9.461489612734172655e-04 9.461489612734172655e-04
3.183480390390390085e+02 2.050697150296185850e-03 2.059068628969051590e-03 9.453354289207916263e-04 9.453354289207916263e-04
3.184181101101099785e+02 2.050056147960333409e-03 2.058403463550531609e-03 9.445230050003778884e-04 9.445230050003778884e-04
3.184881811811810053e+02 2.049416568501522418e-03 2.057739836941819937e-03 9.437112783074266559e-04 9.437112783074266559e-04
3.185582522522519753e+02 2.048778300100698863e-03 2.057077636514460101e-03 9.429003154912686232e-04 9.429003154912686232e-04
3.186283233233230021e+02 2.048141308733474400e-03 2.056416827439915343e-03 9.420900498468955196e-04 9.420900498468955196e-04
3.186983943943939721e+02 2.047505505299082335e-03 2.055757319822212621e-03 9.412804813467586353e-04 9.412804813467586353e-04
3.187684654654649989e+02 2.046870874546947994e-03 2.055099097622007601e-03 9.404716877536245740e-04 9.404716877536245740e-04
3.188385365365360258e+02 2.046237378718336435e-03 2.054442122299132267e-03 9.396635801372113603e-04 9.396635801372113603e-04
3.189086076076069958e+02 2.045604993484945698e-03 2.053786368751982228e-03 9.388562584863055591e-04 9.388562584863055591e-04
3.189786786786780226e+02 2.044973716526105219e-03 2.053131833892048435e-03 9.380496227579760912e-04 9.380496227579760912e-04
3.190487497497489926e+02 2.044343529211581356e-03 2.052478498329884243e-03 9.372436840381793283e-04 9.372436840381793283e-04
3.191188208208200194e+02 2.043714173727086830e-03 2.051826103498032277e-03 9.364381755909717163e-04 9.364381755909717163e-04
3.191888918918909894e+02 2.043085625779134280e-03 2.051174624357213292e-03 9.356337085979590145e-04 9.356337085979590145e-04
3.192589629629629826e+02 2.042458100671676324e-03 2.050524275471005565e-03 9.348300052104605278e-04 9.348300052104605278e-04
3.193290340340340094e+02 2.041831509759778687e-03 2.049874967462594552e-03 9.340269987245705110e-04 9.340269987245705110e-04
3.193991051051049794e+02 2.041205783526508794e-03 2.049226630088957918e-03 9.332246891137144099e-04 9.332246891137144099e-04
3.194691761761760063e+02 2.040580849631085276e-03 2.048579190290032888e-03 9.324230652384899983e-04 9.324230652384899983e-04
3.195392472472469763e+02 2.039956694712461924e-03 2.047932633991382534e-03 9.316222159754575759e-04 9.316222159754575759e-04
3.196093183183180031e+02 2.039333300691384930e-03 2.047286942406961220e-03 9.308220635080330201e-04 9.308220635080330201e-04
3.196793893893889731e+02 2.038710665385645021e-03 2.046642112654650791e-03 9.300226855999846288e-04 9.300226855999846288e-04
3.197494604604599999e+02 2.038088723402255165e-03 2.045998078647470741e-03 9.292239155317766558e-04 9.292239155317766558e-04
3.198195315315310268e+02 2.037467403262335254e-03 2.045354768218270777e-03 9.284259199702903521e-04 9.284259199702903521e-04
3.198896026026019968e+02 2.036846847002276185e-03 2.044712322722581476e-03 9.276286988892540894e-04 9.276286988892540894e-04
3.199596736736730236e+02 2.036226741883444789e-03 2.044070428745431781e-03 9.268317632957430484e-04 9.268317632957430484e-04
3.200297447447439936e+02 2.035607004721983262e-03 2.043429002433305112e-03 9.260359244037430796e-04 9.260359244037430796e-04
3.200998158158150204e+02 2.034987948503102270e-03 2.042788356107977984e-03 9.252408710264647387e-04 9.252408710264647387e-04
3.201698868868859904e+02 2.034369424722264150e-03 2.042148340606763420e-03 9.244464142188234040e-04 9.244464142188234040e-04
3.202399579579579836e+02 2.033751375549651148e-03 2.041508897447572024e-03 9.236527428736623913e-04 9.236527428736623913e-04
3.203100290290290104e+02 2.033133747012968312e-03 2.040869972012665078e-03 9.228596791588394594e-04 9.228596791588394594e-04
