325.5	1.0053	1.0008	1.0038	1.0061
326.02	0.99654	0.99547	0.99827	0.9994
326.5	0.99102	0.99157	0.9896	0.9936
327.01	0.98495	0.98481	0.98601	0.98541
327.49	0.97464	0.97806	0.97843	0.97667
328.01	0.9707	0.97179	0.97121	0.97176
328.49	0.96268	0.96748	0.96635	0.96768
329	0.95831	0.96081	0.95809	0.95749
329.5	0.95713	0.95626	0.94962	0.94971
330.01	0.95083	0.95021	0.94737	0.94443
330.49	0.94385	0.94433	0.93863	0.93697
331.01	0.9396	0.937	0.93505	0.92876
331.5	0.93795	0.93177	0.92801	0.92521
332	0.93448	0.92772	0.92266	0.92292
332.49	0.9302	0.9237	0.91902	0.91321
333.01	0.93029	0.92147	0.90983	0.90751
333.51	0.93377	0.91825	0.90692	0.9024
333.99	0.92715	0.91267	0.90707	0.90443
334.5	0.9258	0.91451	0.90309	0.89331
335.01	0.9277	0.913	0.90294	0.8918
335.51	0.93261	0.91551	0.90075	0.88835
335.99	0.9284	0.91394	0.89796	0.88459
336.51	0.9391	0.9223	0.90142	0.88677
337	0.93811	0.91998	0.89956	0.88393
337.5	0.93938	0.92132	0.89852	0.88447
338	0.94489	0.92679	0.90092	0.88817
338.5	0.95093	0.92621	0.90456	0.89013
339.02	0.95244	0.93235	0.90354	0.89143
339.5	0.95098	0.93414	0.90549	0.88318
340.01	0.95614	0.93718	0.90797	0.89252
